VIEW_OWNER,VIEW_NAME,REFERENCED_OWNER,REFERENCED_NAME,REFERENCED_TYPE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FACTOR_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FAILURE_COMP_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FAILURE_MODE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FAILURE_PROF_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FAILURE_REPAIR_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FAILURE_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_FOB_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_LABOR_EARNING_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_MAINTMGR_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_MANUFACTURER_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_MEASUREMENT_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_MEASUREMENT_UOM_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_NODE_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_OVERHEAD_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_OVERTIME_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PAYMENT_TERM_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PERMIT_CLASS_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PERMIT_TMPL_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PLANNER_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PROCESS_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PROJECT_CATEGORY_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PROPERTY_UNIT_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_PURCHASE_CMDTY_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_QUESTION_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_RESRC_UOM_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SERVICE_AREA_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SERVICE_CALL_CATEGORY_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SERVICE_CLASS_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SERVICE_CODE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SHAPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SHIP_DEFICIENCY_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SPECIFICATION_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_SVC_HIST_TYPE_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_TAX_RATE_SCHED_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_TIMEKEEPER_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_TIME_PERIOD_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_WARRANTY_TERM_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_WORK_CAL_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_WORK_CATEGORY_L,TABLE
CISADM,CMS_ADMIN_CONFIG_VW,CISADM,W1_WORK_CLASS_L,TABLE
CISADM,CMS_C1_PA_RQST_BODA_VW,CISADM,C1_PA_RQST,TABLE
CISADM,CMS_C1_PA_RQST_BODA_VW,CISADM,C1_PA_RQST_REL_OBJ,TABLE
CISADM,CMS_C1_PA_RQST_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_C1_PA_RQST_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_C1_REPRESENTATIVE_BODA_VW,CISADM,C1_REPRESENTATIVE,TABLE
CISADM,CMS_C1_REPRESENTATIVE_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_C1_REPRESENTATIVE_BODA_VW,PUBLIC,XQSEQUENCE,SYNONYM
CISADM,CMS_C1_REPRESENTATIVE_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_C1_REPRESENTATIVE_BODA_VW,SYS,XQSEQUENCEFROMXMLTYPE,FUNCTION
CISADM,CMS_CI_APPR_REQ_BODA_VW,CISADM,CI_APPR_REQ,TABLE
CISADM,CMS_CI_APPR_REQ_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_CI_APPR_REQ_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_CI_CASE_LOG_VW,CISADM,CI_CASE,TABLE
CISADM,CMS_CI_CASE_LOG_VW,CISADM,CI_CASE_LOG,TABLE
CISADM,CMS_CI_CASE_LOG_VW,CISADM,CI_CASE_STATUS,TABLE
CISADM,CMS_CI_CASE_VW,CISADM,CI_CASE,TABLE
CISADM,CMS_CI_CASE_VW,CISADM,CI_CASE_LOG,TABLE
CISADM,CMS_CI_TD_ENTRY_CHAR_VW,CISADM,CI_CHAR_TYPE,TABLE
CISADM,CMS_CI_TD_ENTRY_CHAR_VW,CISADM,CI_FK_REF,TABLE
CISADM,CMS_CI_TD_ENTRY_CHAR_VW,CISADM,CI_TD_ENTRY,TABLE
CISADM,CMS_CI_TD_ENTRY_CHAR_VW,CISADM,CI_TD_ENTRY_CHA,TABLE
CISADM,CMS_D1_ACTIVITY_CHAR_VW,CISADM,D1_ACTIVITY_CHAR,TABLE
CISADM,CMS_D1_ACTIVITY_D1FA_BODA_VW,CISADM,D1_ACTIVITY,TABLE
CISADM,CMS_D1_ACTIVITY_D1FA_BODA_VW,CISADM,D1_ACTIVITY_TYPE,TABLE
CISADM,CMS_D1_ACTIVITY_D1FA_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_D1_ACTIVITY_D1FA_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_D1_DVC_BODA_VW,CISADM,D1_DVC,TABLE
CISADM,CMS_D1_DVC_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_D1_DVC_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_D1_DVC_CHAR_VW,CISADM,D1_DVC_CHAR,TABLE
CISADM,CMS_D1_DVC_IDENTIFIER_VW,CISADM,D1_DVC_IDENTIFIER,TABLE
CISADM,CMS_D1_SP_BODA_VW,CISADM,D1_SP,TABLE
CISADM,CMS_D1_SP_BODA_VW,PUBLIC,XMLTYPE,SYNONYM
CISADM,CMS_D1_SP_BODA_VW,SYS,XMLTYPE,TYPE
CISADM,CMS_NON_INVOICED_USAGE_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,CMS_NON_INVOICED_USAGE_VW,CISADM,D1_DVC_IDENTIFIER,TABLE
CISADM,CMS_NON_INVOICED_USAGE_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,CMS_NON_INVOICED_USAGE_VW,CISADM,D1_MSRMT,TABLE
CISADM,CMS_W1_ASSET_IDENTIFIER_VW,CISADM,W1_ASSET_IDENTIFIER,TABLE
CISADM,D1_ACT_DVC_SP_VW,CISADM,D1_ACTIVITY_REL_OBJ,TABLE
CISADM,D1_ACT_DVC_SP_VW,CISADM,D1_DVC_SP_VW,VIEW
CISADM,D1_BI_DYN_AGG_VW,CISADM,D1_AGG_MSRMT,TABLE
CISADM,D1_BI_DYN_AGG_VW,CISADM,D1_MEASR_COMP_ATTRIBUTES,TABLE
CISADM,D1_BI_DYN_AGG_VW,CISADM,D1_MEASR_COMP_SET_PARTICIPANT,TABLE
CISADM,D1_BI_DYN_AGG_VW,CISADM,D1_MSRMT,TABLE
CISADM,D1_CONTACT_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_CONTACT_NAME,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_DVC,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_DVC_TYPE,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_SP,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_US,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_US_CONTACT,TABLE
CISADM,D1_CONTACT_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_CONTACT_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_CONTACT_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_DEVICE_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_DVC,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_DVC_TYPE,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_SP,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_US,TABLE
CISADM,D1_DEVICE_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_DEVICE_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_DEVICE_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_DVC_SP_VW,CISADM,D1_DVC,TABLE
CISADM,D1_DVC_SP_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_DVC_SP_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_DVC_SP_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_DVC_SP_VW,CISADM,D1_SP,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE_MDS_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE_US_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_DVC_CFG_TYPE_MC_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_DVC_TYPE_CFG_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_MSRMT_DATA_SNAP_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_SP_TYPE_DEVICE_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_UOM,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_US,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,D1_US_TYPE_VAL_SP_TYPE,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_EXT_US_INT_MDS_CONST_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_EXT_US_INT_MDS_MSRMTS_VW,CISADM,D1_EXT_US_INT_MDS_CONST_VW,VIEW
CISADM,D1_EXT_US_INT_MDS_MSRMTS_VW,CISADM,D1_INT_SNAP_MAP,TABLE
CISADM,D1_EXT_US_INT_MDS_MSRMTS_VW,CISADM,D1_MSRMT,TABLE
CISADM,D1_EXT_US_INT_MDS_MSRMTS_VW,CISADM,D1_US_IDENTIFIER,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE_MDS_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_CONS_EXT_TYPE_US_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_DVC_CFG_TYPE_MC_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_DVC_TYPE_CFG_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_SP_TYPE_DEVICE_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_UOM,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_US,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,D1_US_TYPE_VAL_SP_TYPE,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_EXT_US_SCLR_MDS_MSRMTS_VW,CISADM,D1_EXT_US_SCLR_MDS_CONST_VW,VIEW
CISADM,D1_EXT_US_SCLR_MDS_MSRMTS_VW,CISADM,D1_MSRMT,TABLE
CISADM,D1_EXT_US_SCLR_MDS_MSRMTS_VW,CISADM,D1_US_IDENTIFIER,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_COMM_IN,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_COMM_IN_REL_OBJ,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_CONTACT,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_CONTACT_NAME,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_DVC,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_SP,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_SP_CONTACT,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_US_CONTACT,TABLE
CISADM,D1_INBOUND_COMM_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_INI_CONTACT_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_DOE_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_DO_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_DVC_CFG_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_DVC_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_IE_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_MC_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_SP_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_US_MKT_PART_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_INI_US_VW,CISADM,F1_SYNC_REQ_IN,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_DVC,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_DVC_TYPE,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_SP,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_US,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_MEASR_COMP_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_MEASR_COMP_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_ON_CONTACT_VW,CISADM,D1_CONTACT_IDENTIFIER,TABLE
CISADM,D1_ON_DOE_VW,CISADM,D1_DYN_OPT_EVENT_CHAR,TABLE
CISADM,D1_ON_DO_VW,CISADM,D1_DYN_OPT_CHAR,TABLE
CISADM,D1_ON_DVC_CFG_VW,CISADM,D1_DVC_CFG_CHAR,TABLE
CISADM,D1_ON_DVC_VW,CISADM,D1_DVC_IDENTIFIER,TABLE
CISADM,D1_ON_IE_VW,CISADM,D1_INSTALL_EVT_CHAR,TABLE
CISADM,D1_ON_MC_VW,CISADM,D1_MEASR_COMP_IDENTIFIER,TABLE
CISADM,D1_ON_SP_VW,CISADM,D1_SP_IDENTIFIER,TABLE
CISADM,D1_ON_US_MKT_PART_VW,CISADM,D1_US_MKT_PART_IDENTIFIER,TABLE
CISADM,D1_ON_US_VW,CISADM,D1_US_IDENTIFIER,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_ACTIVITY_REL_OBJ,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_COMM_OUT,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_COMM_OUT_REL_OBJ,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_CONTACT,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_CONTACT_NAME,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_DVC,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_SP,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_SP_CONTACT,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_US_CONTACT,TABLE
CISADM,D1_OUTBOUND_COMM_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_SP_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_SP_VW,CISADM,D1_DVC,TABLE
CISADM,D1_SP_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_SP_VW,CISADM,D1_DVC_TYPE,TABLE
CISADM,D1_SP_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_SP_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_SP_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_SP_VW,CISADM,D1_SP,TABLE
CISADM,D1_SP_VW,CISADM,D1_US,TABLE
CISADM,D1_SP_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_SP_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_SP_VW,PUBLIC,DUAL,SYNONYM
CISADM,D1_US_VW,CISADM,CI_TIME_ZONE,TABLE
CISADM,D1_US_VW,CISADM,D1_DVC,TABLE
CISADM,D1_US_VW,CISADM,D1_DVC_CFG,TABLE
CISADM,D1_US_VW,CISADM,D1_DVC_TYPE,TABLE
CISADM,D1_US_VW,CISADM,D1_INSTALL_EVT,TABLE
CISADM,D1_US_VW,CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,TABLE
CISADM,D1_US_VW,CISADM,D1_MEASR_COMP,TABLE
CISADM,D1_US_VW,CISADM,D1_SP,TABLE
CISADM,D1_US_VW,CISADM,D1_US,TABLE
CISADM,D1_US_VW,CISADM,D1_US_SP,TABLE
CISADM,D1_US_VW,CISADM,F1_INSTALLATION,TABLE
CISADM,D1_US_VW,PUBLIC,DUAL,SYNONYM
CISADM,D2_MEASR_QTY_AGR_MV,CISADM,D1_AGG_MSRMT,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,CI_LOOKUP_VAL_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_DVC_TYPE_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MANUFACTURER_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MEASR_COMP,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MEASR_COMP_CHAR,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MEASR_COMP_TYPE_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MKT_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_MODEL_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_SPR_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_SVC_TYPE_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,D1_USG_GRP_L,TABLE
CISADM,D2_MEASR_QTY_MV,CISADM,F1_INSTALLATION,TABLE
CISADM,D2_QUALITY_CNT_AGR_MV,CISADM,D1_AGG_MSRMT,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,CI_LOOKUP_VAL_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_DVC_TYPE_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MANUFACTURER_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MEASR_COMP,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MEASR_COMP_CHAR,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MEASR_COMP_REL,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MEASR_COMP_TYPE_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MKT_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_MODEL_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_SPR_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_SVC_TYPE_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,D1_USG_GRP_L,TABLE
CISADM,D2_QUALITY_CNT_MV,CISADM,F1_INSTALLATION,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,CI_LOOKUP_VAL_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_DVC_TYPE_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MANUFACTURER_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MEASR_COMP,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MEASR_COMP_CHAR,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MEASR_COMP_REL,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MEASR_COMP_TYPE_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MKT_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_MODEL_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_SPR_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_SVC_TYPE_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,D1_USG_GRP_L,TABLE
CISADM,D2_TIMELINESS_CNT_MV,CISADM,F1_INSTALLATION,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,CI_LOOKUP_VAL_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_DVC_TYPE_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MANUFACTURER_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MEASR_COMP,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MEASR_COMP_CHAR,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MEASR_COMP_REL,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MEASR_COMP_TYPE,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MEASR_COMP_TYPE_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MKT_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_MODEL_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_SPR_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_SVC_TYPE_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,D1_USG_GRP_L,TABLE
CISADM,D2_TIMELINESS_QTY_MV,CISADM,F1_INSTALLATION,TABLE
CISADM,D2_TIMELINES_CNT_AGR_MV,CISADM,D1_AGG_MSRMT,TABLE
CISADM,D2_TIMELINES_QTY_AGR_MV,CISADM,D1_AGG_MSRMT,TABLE
CISADM,F1_ATTACHMENT_VW,CISADM,F1_ATTACHMENT,TABLE
CISADM,F1_BATCH_CONF_VW,CISADM,CI_BATCH_RUN,TABLE
CISADM,F1_BATCH_RUN_HIST_VW,CISADM,CI_BATCH_INST,TABLE
CISADM,F1_BATCH_RUN_HIST_VW,CISADM,CI_BATCH_JOB,TABLE
CISADM,F1_BATCH_RUN_HIST_VW,CISADM,CI_BATCH_JOB_PRM,TABLE
CISADM,F1_BATCH_RUN_HIST_VW,CISADM,CI_BATCH_RUN,TABLE
