KEYWORD_BUCKET,TABLE_NAME,MATCHED_COLUMN_COUNT,EXAMPLE_COLUMN
PREMISE,C1_SYRQ_PREM_NF_VW,1,PREM_ID
PREMISE,CI_BSEG,1,PREM_ID
PREMISE,CI_CASE,1,PREM_ID
PREMISE,CI_CASE_TYPE,1,CASE_PREM_FLG
PREMISE,CI_CC,1,PREM_ID
PREMISE,CI_CC_TYPE,1,CC_PREM_FLG
PREMISE,CI_DCL,1,PREM_ID
PREMISE,CI_FO,1,PREM_ID
PREMISE,CI_INSTALLATION,1,PREM_GEOTY_REQ_FLG
PREMISE,CI_PREM_CHAR,1,PREM_ID
PREMISE,CI_PREM_CHAR_1116,1,PREM_ID
PREMISE,CI_PREM_CHAR_BK_1021,1,PREM_ID
PREMISE,CI_PREM_CHAR_BK_1030,1,PREM_ID
PREMISE,CI_PREM_CHAR_TMP,1,PREM_ID
PREMISE,CI_PREM_GEO,1,PREM_ID
PREMISE,CI_PREM_K,1,PREM_ID
PREMISE,CI_PREM_TYPE,1,PREM_TYPE_CD
PREMISE,CI_PREM_TYPE_L,1,PREM_TYPE_CD
PREMISE,CI_PRM_ALT_ADDR,1,PREM_ID
PREMISE,CI_REBATE_CLAIM,1,PREM_ID
PREMISE,CI_SA,1,CHAR_PREM_ID
PREMISE,CI_SA_BK_1102,1,CHAR_PREM_ID
PREMISE,CI_SA_TYPE,1,PREM_REQ_SW
PREMISE,CI_STM_CNST,1,MAILING_PREM_ID
PREMISE,CMS_CI_CASE_LOG_VW,1,PREM_ID
PREMISE,CMS_CI_CASE_VW,1,PREM_ID
PREMISE,CMS_CI_TD_ENTRY_CHAR_VW,1,PREM_ID
PREMISE,D1_SP_SNAP_DL,1,CIS_EXT_PREM_ID
PREMISE,D1_SP_UNR_USG_SNAP_DL,1,CIS_EXT_PREM_ID
PREMISE,D1_SP_USG_SNAP_DL,1,CIS_EXT_PREM_ID
PREMISE,D1_SP_VEE_EXCP_SNAP_DL,1,CIS_EXT_PREM_ID
PREMISE,D1_USAGE_RPT_CURR,1,PREM_ID
PREMISE,D1_USAGE_SCALAR_DTL_RPT_CURR,1,PREM_ID
PREMISE,SC_USER,1,DISP_ALL_PREM_SW
PREMISE,TMP_TAB_CNV_SA_PREM,1,PREM_ID
PREMISE,W1_ACT_RESRC_REQMT,1,PREMIUM_EXPENSE_CD
PREMISE,W1_OVERTIME_TYPE,1,PREM_RATE_MULTIPLIER
PREMISE,W1_RESRC_TYPE,1,PREMIUM_EXPENSE_CD
PREMISE,W1_TMPL_ACT_RSRC,1,PREMIUM_EXPENSE_CD
PREMISE,X1_BI_ACTIVITY_VW,1,PREM_ID
PREMISE,X1_BI_CASE_LOG_VW,1,PREM_ID
PREMISE,X1_BI_CASE_VW,1,PREM_ID
PREMISE,X1_BI_DVC_EVT_VW,1,PREM_ID
PREMISE,X1_BI_TD_ENTRY_VW,1,PREM_ID
PREMISE,X1_BI_USG_EXCEPTION_VW,1,PREM_ID
PREMISE,X1_BI_VEE_EXCEPTION_VW,1,PREM_ID
RATE,D1_ADS_TYPE,41,ADS_FIELD10_SRC_COLUMN
RATE,C1_BI_SA_SNAPSHOT,12,ARS_AMT1
RATE,CI_RC,11,RC_AMT_ALG_CD
RATE,CMS_SA_SNAPSHOT,11,ARS_AMT1
RATE,CI_RC_CRT,9,CRT_FLD_RC_SEQ
RATE,W1_RESRC_TYPE,9,ACPT_ON_RCPT_FLG
RATE,C1_BI_COLLPROC_VW,8,ARS_AT_END_AMT
RATE,CI_ENRL,8,ACCT_VERSION
RATE,NEW_SERVICE_PIPELINE_RPT_CURR,8,BILL_PRT_INTERCEPT
RATE,W1_BI_FORECASTEDASSETPMHRS_VW,7,ASSET_RESRC_TYPE_CNT
RATE,WO_PROC_RPT_CURR,7,ARS_AT_END
RATE,C1_BI_SEVPROC_VW,6,ARS_AT_END_AMT
RATE,CI_RC_CRT_GRP,6,RC_CRT_GRP_NBR
RATE,D1_SP_SNAP_DL,6,CIS_EXT_PERSON_ID
RATE,FT_GL_DISTRIBUTION_RPT_CURR,6,ADJ_CAN_RSN_CD
RATE,W1_ACT_RESRC_REQMT,6,ACT_RESRC_REQMT_ID
RATE,BSEG_BILLED_USAGE_RPT_CURR,5,CAN_RSN_CD
RATE,C1_CS_REQ_SA,5,ILM_ARCH_SW
RATE,CI_BATCH_CTRL,5,TRC_PGM_END_SW
RATE,CI_BATCH_JOB,5,TRC_PGM_END_SW
RATE,W1_ACTIVITY,5,ANNIVERSARY_DT
RATE,W1_OVERHEAD_RESRC,5,CWO_PERCENTAGE
RATE,W1_RCPT_LINE,5,FORCE_COMP_IND_FLG
RATE,W1_TMPL_ACT_RSRC,5,RESOURCE_UOM_CD
RATE,W1_TMPL_ACT_RSRC_IDENTIFIER,5,TMPL_ACT_RSRC_ID
RATE,W1_WORK_REQ,5,REQUEST_SOURCE_FLG
RATE,C1_BI_WOPROC_VW,4,ARS_AT_END
RATE,C1_CS_REQ_ACCT,4,ACCT_VERSION
RATE,CI_COLL_PROC,4,ARS_AMT
RATE,CI_COLL_PROC_1031,4,ARS_AMT
RATE,CI_FA,4,FA_CAN_RSN_CD
RATE,CI_FK_REF,4,SEARCH_TYPE_FLG
RATE,CI_MATCH_EVT,4,ARCHIVE_SW
RATE,CI_NAV_OPT,4,SEARCH_GRP
RATE,CI_RC_CRT_GRP_L,4,RC_CRT_GRP_NBR
RATE,CI_RC_XREF,4,RC_SEQ
RATE,CI_RS,4,RS_CD
RATE,CI_SA,4,PROP_DCL_RSN_CD
RATE,CI_SA_BK_1102,4,PROP_DCL_RSN_CD
RATE,CI_SA_TYPE,4,ALLOW_RCR_CHG_FLG
RATE,CI_SCR_STEP,4,SRC_FLD_NAME
RATE,CI_SEV_PROC,4,ARS_AMT
RATE,CI_SEV_PROC_1031,4,ARS_AMT
RATE,CI_TNDR_CTL,4,ALL_OPERATORS_SW
RATE,CI_TNDR_SRCE,4,EXT_SOURCE_ID
RATE,D1_DATA_SRC,4,DATA_SRC_CD
RATE,D1_MEASR_COMP_TYPE,4,DATA_SRC_CD
RATE,D1_MSRMT_RPT_CURR,4,DATA_SRC_DESC
RATE,DEVICE_SP_RPT_CURR,4,ASSET_OWNERSHIP_DESC
RATE,F1_MIGR_PLAN_INSTR,4,SQL_TRAVERSAL_CRT
RATE,PAY_EVENT_RPT_CURR,4,CAN_RSN_CD
RATE,W1_ACTIVITY_TYPE_RESRC_REQMT,4,RESRC_TYPE_ID
RATE,W1_DESIGN_ELEMENT_ITEMS,4,RESRC_TYPE_ID
RATE,W1_EMPLOYEE,4,RESRC_TYPE_ID
RATE,W1_ODC_DTL,4,ACT_RESRC_REQMT_ID
RATE,W1_PERMIT_RESOURCE,4,RESRC_TYPE_ID
RATE,W1_PERMIT_TMPL_RESRC,4,RESRC_TYPE_ID
RATE,W1_PO_LINE,4,ACT_RESRC_REQMT_ID
RATE,W1_PR_LINE,4,ACT_RESRC_REQMT_ID
RATE,W1_STOCK_ITEM_DTL,4,RESRC_FOR_ACT_ID
RATE,W1_TMPL_ACT_RSRC_CHAR,4,SRCH_CHAR_VAL
RATE,C1_CS_REQ_CONT,3,CONT_VERSION
RATE,C1_CS_REQ_CONT_PROD,3,CONT_PROD_VERSION
RATE,C1_CS_REQ_PER,3,ILM_ARCH_SW
RATE,C1_CS_REQ_PREM,3,ILM_ARCH_SW
RATE,C1_PA_RQST,3,ILM_ARCH_SW
RATE,C1_PER_SS_PAYOPT,3,APAY_SRC_CD
RATE,C1_RS_POST_PROC,3,RS_CD
RATE,C1_RS_POST_PROC_L,3,RS_CD
RATE,C1_RS_PRE_PROC,3,RS_CD
RATE,C1_RS_PRE_PROC_L,3,RS_CD
RATE,CI_ADJ,3,CAN_RSN_CD
RATE,CI_ADJ_CALC_LN,3,RC_SEQ
RATE,CI_APAY_SRC,3,APAY_SRC_CD
RATE,CI_APAY_SRC_L,3,APAY_SRC_CD
RATE,CI_ARC_ROOT_INST,3,ARC_ROOT_INST_ID
RATE,CI_ARC_ROOT_OBJ,3,ARC_ROOT_OBJ_ID
RATE,CI_BILL,3,ARCHIVE_SW
RATE,CI_BSEG,3,CAN_RSN_CD
RATE,CI_CC,3,CC_INT_STAT_RSN_DESCR
RATE,CI_DEP_RVW,3,RCMEND_AMT
RATE,CI_FO,3,FA_CAN_RSN_CD
RATE,CI_FT,3,ARS_DT
RATE,CI_MD_SRC_TYPE,3,SRC_LEN_FLG
RATE,CI_MD_TMPL,3,SRC_TYPE_CD
RATE,CI_MR,3,ILM_ARCH_SW
RATE,CI_NT_UP_XSPL,3,RCV_ACCT_ID
RATE,CI_OD_PROC,3,OD_ARS_DT
RATE,CI_PAY,3,CAN_RSN_CD
RATE,CI_PAY_TNDR_ST_CHAR,3,EXT_SOURCE_ID
RATE,CI_PEVT_DTL_ST,3,APAY_SRC_CD
RATE,CI_RC_CHAR,3,RC_SEQ
RATE,CI_RC_GL_DST,3,RC_SEQ
RATE,CI_RC_L,3,RC_SEQ
RATE,CI_RS_SUB_RS,3,RS_CD
RATE,CI_SS_OPT,3,RCR_CHG_AMT
RATE,CI_XAI_RCVR_CTX,3,RCVR_CTXT_FLG
RATE,CMS_W1_ASSET_IDENTIFIER_VW,3,METROLOGY_FIRMWARE_VERSION
RATE,D1_DATA_SRC_CHAR,3,DATA_SRC_CD
RATE,D1_INIT_MSRMT_DATA,3,DATA_SRC_FLG
RATE,D1_MEASR_COMP_SET_CRIT,3,MC_SET_SRC_ENTITY
RATE,D1_MEASR_COMP_SET_DIMENSION,3,MC_SET_SRC_ENTITY
RATE,D1_SETT_UNIT_DIMENSION,3,SETT_UNIT_SRC_ENTITY
RATE,D1_SP_UNR_USG_SNAP_DL,3,CIS_EXT_PERSON_ID
RATE,D1_SP_USG_SNAP_DL,3,CIS_EXT_PERSON_ID
RATE,D1_SP_VEE_EXCP_SNAP_DL,3,CIS_EXT_PERSON_ID
RATE,D1_USAGE,3,ILM_ARCH_SW
RATE,D1_USAGE_SCALAR_DTL_RPT_CURR,3,USE_PERCENT
RATE,F1_ARC_TBL_PARTITION_HIST,3,ARCHIVE_DTTM
RATE,F1_BUS_FLG,3,ILM_ARCH_SW
RATE,F1_DEPLOYMENT,3,F1_CLIENT_VERSION
RATE,F1_ETL_MP_CTRL,3,SRC_CHAR_TBL
RATE,F1_GNRL_AUDIT,3,AUDIT_SRC_FLG
RATE,F1_IWS_SVC_OPER,3,RESOURCE_URI
RATE,F1_MDT,3,F1_CLIENT_VERSION
RATE,F1_MIGR_DATA_ST,3,MIGR_FILEVERSION
RATE,F1_MKTMSG_OUT,3,ILM_ARCH_SW
RATE,F1_OBJ_REV,3,ILM_ARCH_SW
RATE,F1_OUTMSG,3,ILM_ARCH_SW
RATE,SA_AGED_BAL_RPT_CURR,3,GOVERNED_ARREARS_FT_COUNT
RATE,SC_USER,3,FIRST_NAME
RATE,W1_ACPT_LINE,3,RCPT_LINE_ID
RATE,W1_ACT_RESRC_REQMT_CHAR,3,ACT_RESRC_REQMT_ID
RATE,W1_ACT_RESRC_REQMT_IDENTIFIER,3,ACT_RESRC_REQMT_ID
RATE,W1_BC_LINE,3,RESRC_TYPE_ID
RATE,W1_BI_ACTIVITY_VW,3,ANNIVERSARY_DT
RATE,W1_BI_ASSETCOST_VW,3,AVG_PAST_3YEARS_COST
RATE,W1_CREW_TYPE_RESRC_PROFILE,3,RESRC_TYPE_ID
RATE,W1_CU_CNTRCTR_BID_CHAR,3,CU_CNTRCTR_BID_ID
RATE,W1_CU_CNTRCTR_BID_IDENTIFIER,3,CU_CNTRCTR_BID_ID
RATE,W1_CU_RESRC_TYPE,3,RESRC_TYPE_ID
RATE,W1_OVERHEAD,3,RESRC_TYPE_ID
RATE,W1_PURCHASE_CMDTY_CHAR,3,PURCHASE_CMDTY_CD
RATE,W1_RCPT_HDR_CHAR,3,RCPT_HDR_ID
RATE,W1_RCPT_HDR_IDENTIFIER,3,RCPT_HDR_ID
RATE,W1_RCPT_LINE_CHAR,3,RCPT_LINE_ID
RATE,W1_RESRC_TYPE_ALT,3,ALT_RESRC_TYPE_ID
RATE,W1_RESRC_TYPE_CHAR,3,RESRC_TYPE_ID
RATE,W1_RESRC_TYPE_IDENTIFIER,3,RESRC_TYPE_ID
RATE,W1_RESRC_UOM,3,RESRC_UOM_CD
RATE,W1_RESRC_UOM_CHAR,3,RESRC_UOM_CD
RATE,W1_SHIPPING_LINE,3,RESRC_TYPE_ID
RATE,W1_SVC_HIST,3,ANNIVERSARY_DT
RATE,W1_TIMESHEET_DETAIL,3,ACT_RESRC_REQMT_ID
RATE,W1_TMPL_ACT_RSRC_DOCUMENT,3,TMPL_ACT_RSRC_ID
RATE,W1_TMPL_ACT_RSRC_LOG,3,TMPL_ACT_RSRC_ID
RATE,W1_TMPL_ACT_RSRC_LOG_PARM,3,TMPL_ACT_RSRC_ID
RATE,W1_TMPL_ACT_RSRC_NOTE,3,TMPL_ACT_RSRC_ID
RATE,BSEG_SQ_USAGE_RPT_CURR,2,CAN_RSN_CD
RATE,C0_INSTALLATION,2,ROLLOVR_THRSH_FACT
RATE,C1_BI_BILLED_USAGE_VW,2,ILM_ARCH_SW
RATE,C1_BI_FT_VW,2,ARS_DT
RATE,C1_CALC_GRP_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CALC_RULE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CALC_RULE_CRT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CC_LOG,2,CC_INT_STAT_RSN_DESCR
RATE,C1_CIS_DIV_RTYP,2,OVRD_TNDR_SOURCE_CD
RATE,C1_CIS_DIV_SEQ_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CL_CAT_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_COMM_RTE_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CONT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CONT_MS_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CONT_PROD_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CONT_RULE,2,RS_CD
RATE,C1_CONT_RULE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CONT_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ,2,ILM_ARCH_SW
RATE,C1_CS_REQ_ACCT_APAY,2,APAY_SRC_CD
RATE,C1_CS_REQ_ACCT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_ACCT_PER,2,BILL_ADDR_SRCE_FLG
RATE,C1_CS_REQ_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_CONT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_CONT_PROD_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_PER_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_PER_CONTDET,2,CONTACT_VERSION
RATE,C1_CS_REQ_PREM_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_SA_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_SA_COP,2,SA_COP_VERSION
RATE,C1_CS_REQ_SA_RCHG,2,RCR_CHG_AMT
RATE,C1_CS_REQ_SA_RS,2,RS_CD
RATE,C1_CS_REQ_SA_SP,2,SA_SP_VERSION
RATE,C1_CS_REQ_SVC_LOC,2,ILM_ARCH_SW
RATE,C1_CS_REQ_SVC_LOC_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CS_REQ_TYPE_QUESTION,2,PERS_BUS_QSTN_APPL_FLG
RATE,C1_CUST_REL_REQ,2,ILM_ARCH_SW
RATE,C1_CUST_REL_REQ_CHAR,2,SRCH_CHAR_VAL
RATE,C1_CUST_REL_REQ_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_INITIATIVE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_INITIATIVE_CRITERIA_CHAR,2,SRCH_CHAR_VAL
RATE,C1_ISS_CTR_CHAR,2,SRCH_CHAR_VAL
RATE,C1_LEAD_CHAR,2,SRCH_CHAR_VAL
RATE,C1_LEAD_EVT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_LEAD_EVT_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_LTR_TMPL_REC,2,OBJ_SRC_ALG_CD
RATE,C1_MKTMSG_CHG,2,ILM_ARCH_SW
RATE,C1_MKTMSG_PAY,2,ILM_ARCH_SW
RATE,C1_MKTMSG_USG,2,ILM_ARCH_SW
RATE,C1_MKT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_MKT_RP_ATTR,2,SRCH_CHAR_VAL
RATE,C1_MKT_RP_CHAR,2,SRCH_CHAR_VAL
RATE,C1_NTF_EVT_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_NTF_PREF,2,ILM_ARCH_SW
RATE,C1_NTF_PREF_CHAR,2,SRCH_CHAR_VAL
RATE,C1_NTF_TYPE,2,NTF_RCP_FLG
RATE,C1_NTF_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_OFFCYC_BGEN,2,ILM_ARCH_SW
RATE,C1_OFFCYC_BGEN_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PA_RQST_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PA_RQST_ELIG_RSLT,2,PA_RQST_CRIT_RSLT_FLG
RATE,C1_PA_RQST_TYPE,2,PA_RQST_CRIT_RSLT_DISP_FLG
RATE,C1_PA_RQST_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_COMP_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_COMP_ELIG_CRIT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_ELIG_CRIT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_RULE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_PROD_VER_CHAR,2,SRCH_CHAR_VAL
RATE,C1_QUESTION_CHAR,2,SRCH_CHAR_VAL
RATE,C1_RC_CALC_GTT,2,RS_CD
RATE,C1_REPRESENTATIVE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_RESPONSE,2,ILM_ARCH_SW
RATE,C1_RESPONSE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_RS_RV2,2,RS_CD
RATE,C1_RS_RV2_L,2,RS_CD
RATE,C1_SERVICE_CAT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_SERVICE_CODE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_TOU_MAP_CHAR,2,SRCH_CHAR_VAL
RATE,C1_TOU_MAP_DATA_CHAR,2,SRCH_CHAR_VAL
RATE,C1_TOU_MAP_TMPLT_CHAR,2,SRCH_CHAR_VAL
RATE,C1_TOU_MAP_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_USAGE,2,ILM_ARCH_SW
RATE,C1_USAGE_CHAR,2,SRCH_CHAR_VAL
RATE,C1_USER_TNDR_SRCE,2,TNDR_SOURCE_CD
RATE,CASE_PREM_CONTACT_RPT_CURR,2,CASE_PERSON_NAME_UPR
RATE,CI_ACCT,2,BILL_PRT_INTERCEPT
RATE,CI_ACCT_APAY,2,APAY_SRC_CD
RATE,CI_ACCT_CHAR,2,SRCH_CHAR_VAL
RATE,CI_ACCT_PER,2,BILL_ADDR_SRCE_FLG
RATE,CI_ADJ_CAN_RSN,2,CAN_RSN_CD
RATE,CI_ADJ_CAN_RSN_L,2,CAN_RSN_CD
RATE,CI_ADJ_CHAR,2,SRCH_CHAR_VAL
RATE,CI_ADJ_STG_CTL_CHAR,2,SRCH_CHAR_VAL
RATE,CI_ADJ_STG_UP_CHAR,2,SRCH_CHAR_VAL
RATE,CI_APAY_CLR_STG,2,APAY_SRC_CD
RATE,CI_APAY_RT_TYPE,2,TNDR_SOURCE_CD
RATE,CI_APPR_REQ,2,ILM_ARCH_SW
RATE,CI_APPR_REQ_CHAR,2,SRCH_CHAR_VAL
RATE,CI_ARC_ROOT_PK,2,ARC_ROOT_OBJ_ID
RATE,CI_BF,2,CHAR_SRC_FLG
RATE,CI_BILL_CAN_RSN,2,CAN_RSN_CD
RATE,CI_BILL_CAN_RSN_L,2,CAN_RSN_CD
RATE,CI_BILL_CHAR,2,SRCH_CHAR_VAL
RATE,CI_BILL_CHG,2,ILM_ARCH_SW
RATE,CI_BILL_ROUTING,2,BILL_PRT_INTERCEPT
RATE,CI_BSEG_CALC,2,RS_CD
RATE,CI_BSEG_CALC_LN,2,RC_SEQ
RATE,CI_CASE,2,ILM_ARCH_SW
RATE,CI_CASE_CHAR,2,SRCH_CHAR_VAL
RATE,CI_CC_CHAR,2,SRCH_CHAR_VAL
RATE,CI_CC_TYPE,2,CUSTOM_ARCH_ELIG_CRIT_FLG
RATE,CI_CEVT_CAN_RSN,2,CEVT_CAN_RSN_CD
RATE,CI_CEVT_CAN_RSN_L,2,CEVT_CAN_RSN_CD
RATE,CI_CHAR_TYPE,2,SEARCH_FLG
RATE,CI_COLL_AGY_HIS,2,REF_HIST_RSN_FLG
RATE,CI_COLL_CRIT,2,ARS_AMT
RATE,CI_COLL_PROC_SA,2,ARS_AMT
RATE,CI_COLL_PROC_SA_1031,2,ARS_AMT
RATE,CI_CONSV_PROG_CHAR,2,SRCH_CHAR_VAL
RATE,CI_CUT_EVT,2,CEVT_CAN_RSN_CD
RATE,CI_CUT_PROC,2,CUT_STAT_RSN_FLG
RATE,CI_DEP_CL,2,RCMEND_ALG_CD
RATE,CI_DEP_CTL,2,TNDR_SRCE_TYPE_FLG
RATE,CI_DEP_CTL_CHAR,2,SRCH_CHAR_VAL
RATE,CI_DEP_CTL_ST,2,EXT_SOURCE_ID
RATE,CI_ENRL_CAN_RSN,2,ENRL_CAN_RSN_CD
RATE,CI_ENRL_CAN_RSN_L,2,ENRL_CAN_RSN_CD
RATE,CI_ENRL_CBK_RSN,2,ENRL_CALLBK_RSN_CD
RATE,CI_ENRL_CBK_RSN_L,2,ENRL_CALLBK_RSN_CD
RATE,CI_FA_CAN_RSN,2,FA_CAN_RSN_CD
RATE,CI_FA_CAN_RSN_L,2,FA_CAN_RSN_CD
RATE,CI_FA_CHAR,2,SRCH_CHAR_VAL
RATE,CI_FA_RESCHED_RSN,2,FA_RESCHED_RSN_CD
RATE,CI_FA_RESCHED_RSN_L,2,FA_RESCHED_RSN_CD
RATE,CI_FUNC_FLD,2,FUNC_FLD_SRC_FLG
RATE,CI_INSTALLATION,2,ROLLOVR_THRSH_FACT
RATE,CI_ITEM,2,RETIRE_RSN_CD
RATE,CI_ITEM_CHAR,2,SRCH_CHAR_VAL
RATE,CI_MD_ATT_TY,2,ATT_OCCURS_FLG
RATE,CI_MD_SOCG,2,SEARCH_TYPE_FLG
RATE,CI_MD_SOCG_FLD,2,SEARCH_TYPE_FLG
RATE,CI_MD_SOCG_FLDAT,2,SEARCH_TYPE_FLG
RATE,CI_MD_SOCG_L,2,SEARCH_TYPE_FLG
RATE,CI_MD_SOCG_SORT,2,SEARCH_TYPE_FLG
RATE,CI_MD_SRC_TYPE_L,2,SRC_TYPE_CD
RATE,CI_MD_TBL_FLD,2,STD_TM_SRC_FLG
RATE,CI_MD_TMPL_VAR,2,VAR_OCCURS_FLG
RATE,CI_MEVT_CAN_RSN,2,MEVT_CAN_RSN_CD
RATE,CI_MEVT_CAN_RSN_L,2,MEVT_CAN_RSN_CD
RATE,CI_MKTMSG_TYPE_CHAR,2,SRCH_CHAR_VAL
RATE,CI_MR_CHAR,2,SRCH_CHAR_VAL
RATE,CI_MR_RTE_CHAR,2,SRCH_CHAR_VAL
RATE,CI_MR_SOURCE,2,MR_SOURCE_CD
RATE,CI_MR_SOURCE_L,2,MR_SOURCE_CD
RATE,CI_MR_STAGE_UP,2,MR_SOURCE_CD
RATE,CI_MR_STGUP_CHAR,2,SRCH_CHAR_VAL
RATE,CI_MTR,2,RETIRE_RSN_CD
RATE,CI_MTR_CHAR,2,SRCH_CHAR_VAL
RATE,CI_NT_DWN_CHAR,2,SRCH_CHAR_VAL
RATE,CI_OD_EVT,2,OEVT_CAN_RSN_CD
RATE,CI_OEVT_CAN_RSN,2,OEVT_CAN_RSN_CD
RATE,CI_OEVT_CAN_RSN_L,2,OEVT_CAN_RSN_CD
RATE,CI_PAY_CAN_RSN,2,CAN_RSN_CD
RATE,CI_PAY_CAN_RSN_L,2,CAN_RSN_CD
RATE,CI_PAY_CHAR,2,SRCH_CHAR_VAL
RATE,CI_PAY_EVENT,2,ILM_ARCH_SW
RATE,CI_PAY_EVT_CHAR,2,SRCH_CHAR_VAL
RATE,CI_PAY_ST,2,EXT_SOURCE_ID
RATE,CI_PAY_TNDR,2,CAN_RSN_CD
RATE,CI_PAY_TNDR_CHAR,2,SRCH_CHAR_VAL
RATE,CI_PAY_TNDR_ST,2,EXT_SOURCE_ID
RATE,CI_PER_CHAR,2,SRCH_CHAR_VAL
RATE,CI_PEVT_DST_DTL,2,SRCH_CHAR_VAL
RATE,CI_PP,2,PP_CAN_RSN_FLG
RATE,CI_PREM_CHAR,2,SRCH_CHAR_VAL
RATE,CI_PREM_CHAR_1116,2,SRCH_CHAR_VAL
RATE,CI_PREM_CHAR_BK_1021,2,SRCH_CHAR_VAL
RATE,CI_PREM_CHAR_BK_1030,2,SRCH_CHAR_VAL
RATE,CI_PREM_CHAR_TMP,2,SRCH_CHAR_VAL
RATE,CI_PROP_DCL_RSN,2,PROP_DCL_RSN_CD
RATE,CI_PROP_DCL_RSN_L,2,PROP_DCL_RSN_CD
RATE,CI_QUOTE_DTL,2,SA_VERSION
RATE,CI_REBATE_CLAIM_CHAR,2,SRCH_CHAR_VAL
RATE,CI_REBATE_LINE_CHAR,2,SRCH_CHAR_VAL
RATE,CI_REG_CHAR,2,SRCH_CHAR_VAL
RATE,CI_REPL_CNTL,2,SOURCE_OWNER
RATE,CI_RETIRE_RSN,2,RETIRE_RSN_CD
RATE,CI_RETIRE_RSN_L,2,RETIRE_RSN_CD
RATE,CI_RS_BMSG,2,RS_CD
RATE,CI_RS_L,2,RS_CD
RATE,CI_RS_MTR_CFGTY,2,RS_CD
RATE,CI_RS_REG_RULE,2,RS_CD
RATE,CI_RS_SQ_RULE,2,RS_CD
RATE,CI_RV,2,RS_CD
RATE,CI_RV_L,2,RS_CD
RATE,CI_SA_CHAR,2,SRCH_CHAR_VAL
RATE,CI_SA_RCHG_HIST,2,RCR_CHG_AMT
RATE,CI_SA_RS_HIST,2,RS_CD
RATE,CI_SA_TYPE_L,2,RCR_CHG_AMT_LABEL
RATE,CI_SA_TYPE_RS,2,RS_CD
RATE,CI_SCM,2,SCM_INACTV_RSN_CD
RATE,CI_SCM_CHAR,2,SRCH_CHAR_VAL
RATE,CI_SCM_NCTV_RSN,2,SCM_INACTV_RSN_CD
RATE,CI_SCM_NCTV_RSN_L,2,SCM_INACTV_RSN_CD
RATE,CI_SCR_FLD_MAP,2,SRC_FLD_TYPE_FLG
RATE,CI_SP,2,SP_SRC_STATUS_FLG
RATE,CI_SPR_CHAR,2,SRCH_CHAR_VAL
RATE,CI_SP_CHAR,2,SRCH_CHAR_VAL
RATE,CI_SS_ADDR_OVRD,2,BILL_ADDR_SRCE_FLG
RATE,CI_STK_LOC_CHAR,2,SRCH_CHAR_VAL
RATE,CI_STM,2,ILM_ARCH_SW
RATE,CI_STM_CNST,2,STM_ADDR_SRC_FLG
RATE,CI_TD_ENTRY,2,ILM_ARCH_SW
RATE,CI_TD_ENTRY_1031,2,ILM_ARCH_SW
RATE,CI_TD_ENTRY_CHA,2,SRCH_CHAR_VAL
