OWNER,SYNONYM_NAME,TABLE_OWNER,TABLE_NAME,DB_LINK
JSERGEANT,W1_CHKLST_K,CISADM,W1_CHKLST_K,
JSERGEANT,W1_CHKLST_LINE_ITEM,CISADM,W1_CHKLST_LINE_ITEM,
JSERGEANT,W1_CHKLST_LOG,CISADM,W1_CHKLST_LOG,
JSERGEANT,W1_CHKLST_LOG_PARM,CISADM,W1_CHKLST_LOG_PARM,
JSERGEANT,W1_CHKLST_REL_OBJ,CISADM,W1_CHKLST_REL_OBJ,
JSERGEANT,W1_CHKLST_TYP,CISADM,W1_CHKLST_TYP,
JSERGEANT,W1_CHKLST_TYP_CHAR,CISADM,W1_CHKLST_TYP_CHAR,
JSERGEANT,W1_CHKLST_TYP_CONST_BO_STATE,CISADM,W1_CHKLST_TYP_CONST_BO_STATE,
JSERGEANT,W1_CHKLST_TYP_DFLT_LINE_ITEM,CISADM,W1_CHKLST_TYP_DFLT_LINE_ITEM,
JSERGEANT,W1_CHKLST_TYP_L,CISADM,W1_CHKLST_TYP_L,
JSERGEANT,W1_CMDTY_CAT,CISADM,W1_CMDTY_CAT,
JSERGEANT,W1_CMDTY_CAT_CHAR,CISADM,W1_CMDTY_CAT_CHAR,
JSERGEANT,W1_CMDTY_CAT_L,CISADM,W1_CMDTY_CAT_L,
JSERGEANT,W1_CMDTY_CMP,CISADM,W1_CMDTY_CMP,
JSERGEANT,W1_CMDTY_CMP_CHAR,CISADM,W1_CMDTY_CMP_CHAR,
JSERGEANT,W1_CMDTY_CMP_L,CISADM,W1_CMDTY_CMP_L,
JSERGEANT,W1_CMDTY_NAME,CISADM,W1_CMDTY_NAME,
JSERGEANT,W1_CMDTY_NAME_CHAR,CISADM,W1_CMDTY_NAME_CHAR,
JSERGEANT,W1_CMDTY_NAME_L,CISADM,W1_CMDTY_NAME_L,
JSERGEANT,W1_CMDTY_TYPE,CISADM,W1_CMDTY_TYPE,
JSERGEANT,W1_CMDTY_TYPE_CHAR,CISADM,W1_CMDTY_TYPE_CHAR,
JSERGEANT,W1_CMDTY_TYPE_L,CISADM,W1_CMDTY_TYPE_L,
JSERGEANT,W1_CMPL_EVT,CISADM,W1_CMPL_EVT,
JSERGEANT,W1_CMPL_EVT_CHAR,CISADM,W1_CMPL_EVT_CHAR,
JSERGEANT,W1_CMPL_EVT_K,CISADM,W1_CMPL_EVT_K,
JSERGEANT,W1_CMPL_EVT_LOG,CISADM,W1_CMPL_EVT_LOG,
JSERGEANT,W1_CMPL_EVT_LOG_PARM,CISADM,W1_CMPL_EVT_LOG_PARM,
JSERGEANT,W1_CMPL_EVT_REL_OBJ,CISADM,W1_CMPL_EVT_REL_OBJ,
JSERGEANT,W1_CMPL_EVT_TYPE,CISADM,W1_CMPL_EVT_TYPE,
JSERGEANT,W1_CMPL_EVT_TYPE_CHAR,CISADM,W1_CMPL_EVT_TYPE_CHAR,
JSERGEANT,W1_CMPL_EVT_TYPE_IDENTIFIER,CISADM,W1_CMPL_EVT_TYPE_IDENTIFIER,
JSERGEANT,W1_CMPL_EVT_TYPE_L,CISADM,W1_CMPL_EVT_TYPE_L,
JSERGEANT,W1_COLOR,CISADM,W1_COLOR,
JSERGEANT,W1_COLOR_CHAR,CISADM,W1_COLOR_CHAR,
JSERGEANT,W1_COLOR_L,CISADM,W1_COLOR_L,
JSERGEANT,W1_COMMUNICATION,CISADM,W1_COMMUNICATION,
JSERGEANT,W1_COMMUNICATION_CHAR,CISADM,W1_COMMUNICATION_CHAR,
JSERGEANT,W1_COMMUNICATION_K,CISADM,W1_COMMUNICATION_K,
JSERGEANT,W1_COMMUNICATION_LOG,CISADM,W1_COMMUNICATION_LOG,
JSERGEANT,W1_COMMUNICATION_LOG_PARM,CISADM,W1_COMMUNICATION_LOG_PARM,
JSERGEANT,W1_COMMUNICATION_PHONE,CISADM,W1_COMMUNICATION_PHONE,
JSERGEANT,W1_COMMUNICATION_REL_OBJ,CISADM,W1_COMMUNICATION_REL_OBJ,
JSERGEANT,W1_COMM_IN,CISADM,W1_COMM_IN,
JSERGEANT,W1_COMM_IN_CHAR,CISADM,W1_COMM_IN_CHAR,
JSERGEANT,W1_COMM_IN_IDENTIFIER,CISADM,W1_COMM_IN_IDENTIFIER,
JSERGEANT,W1_COMM_IN_K,CISADM,W1_COMM_IN_K,
JSERGEANT,W1_COMM_IN_LOG,CISADM,W1_COMM_IN_LOG,
JSERGEANT,W1_COMM_IN_LOG_PARM,CISADM,W1_COMM_IN_LOG_PARM,
JSERGEANT,W1_COMM_IN_REL_OBJ,CISADM,W1_COMM_IN_REL_OBJ,
JSERGEANT,W1_COMM_TYPE,CISADM,W1_COMM_TYPE,
JSERGEANT,W1_COMM_TYPE_CHAR,CISADM,W1_COMM_TYPE_CHAR,
JSERGEANT,W1_COMM_TYPE_L,CISADM,W1_COMM_TYPE_L,
JSERGEANT,W1_COMPLIANCE_CAT,CISADM,W1_COMPLIANCE_CAT,
JSERGEANT,W1_COMPLIANCE_CAT_CHAR,CISADM,W1_COMPLIANCE_CAT_CHAR,
JSERGEANT,W1_COMPLIANCE_CAT_L,CISADM,W1_COMPLIANCE_CAT_L,
JSERGEANT,W1_COMPLIANCE_TYPE,CISADM,W1_COMPLIANCE_TYPE,
JSERGEANT,W1_COMPLIANCE_TYPE_CHAR,CISADM,W1_COMPLIANCE_TYPE_CHAR,
JSERGEANT,W1_COMPLIANCE_TYPE_L,CISADM,W1_COMPLIANCE_TYPE_L,
JSERGEANT,W1_COMPLIANCE_TYPE_REGT_AGCY,CISADM,W1_COMPLIANCE_TYPE_REGT_AGCY,
JSERGEANT,W1_CONFIG,CISADM,W1_CONFIG,
JSERGEANT,W1_CONFIG_CHAR,CISADM,W1_CONFIG_CHAR,
JSERGEANT,W1_CONFIG_CHAR2,CISADM,W1_CONFIG_CHAR2,
JSERGEANT,W1_CONFIG_IDENTIFIER,CISADM,W1_CONFIG_IDENTIFIER,
JSERGEANT,W1_CONFIG_K,CISADM,W1_CONFIG_K,
JSERGEANT,W1_CONFIG_LOG,CISADM,W1_CONFIG_LOG,
JSERGEANT,W1_CONFIG_LOG_PARM,CISADM,W1_CONFIG_LOG_PARM,
JSERGEANT,W1_CONFIG_RPT,CISADM,W1_CONFIG_RPT,
JSERGEANT,W1_CONFIG_RPT_CHAR,CISADM,W1_CONFIG_RPT_CHAR,
JSERGEANT,W1_CONFIG_RPT_CHAR2,CISADM,W1_CONFIG_RPT_CHAR2,
JSERGEANT,W1_CONFIG_RPT_IDENTIFIER,CISADM,W1_CONFIG_RPT_IDENTIFIER,
JSERGEANT,W1_CONFIG_RPT_K,CISADM,W1_CONFIG_RPT_K,
JSERGEANT,W1_CONFIG_RPT_LOG,CISADM,W1_CONFIG_RPT_LOG,
JSERGEANT,W1_CONFIG_RPT_LOG_PARM,CISADM,W1_CONFIG_RPT_LOG_PARM,
JSERGEANT,W1_CONFIG_RPT_SPECIFICATION,CISADM,W1_CONFIG_RPT_SPECIFICATION,
JSERGEANT,W1_CONFIG_TYPE,CISADM,W1_CONFIG_TYPE,
JSERGEANT,W1_CONFIG_TYPE_CHAR,CISADM,W1_CONFIG_TYPE_CHAR,
JSERGEANT,W1_CONFIG_TYPE_IDENTIFIER,CISADM,W1_CONFIG_TYPE_IDENTIFIER,
JSERGEANT,W1_CONFIG_TYPE_L,CISADM,W1_CONFIG_TYPE_L,
JSERGEANT,W1_CONTACT,CISADM,W1_CONTACT,
JSERGEANT,W1_CONTACT_CHAR,CISADM,W1_CONTACT_CHAR,
JSERGEANT,W1_CONTACT_CHAR2,CISADM,W1_CONTACT_CHAR2,
JSERGEANT,W1_CONTACT_EMAIL,CISADM,W1_CONTACT_EMAIL,
JSERGEANT,W1_CONTACT_IDENTIFIER,CISADM,W1_CONTACT_IDENTIFIER,
JSERGEANT,W1_CONTACT_K,CISADM,W1_CONTACT_K,
JSERGEANT,W1_CONTACT_NAME,CISADM,W1_CONTACT_NAME,
JSERGEANT,W1_CONTACT_PHONE,CISADM,W1_CONTACT_PHONE,
JSERGEANT,W1_CONTACT_RELATIONSHIP,CISADM,W1_CONTACT_RELATIONSHIP,
JSERGEANT,W1_CONTACT_TYPE,CISADM,W1_CONTACT_TYPE,
JSERGEANT,W1_CONTACT_TYPE_CHAR,CISADM,W1_CONTACT_TYPE_CHAR,
JSERGEANT,W1_CONTACT_TYPE_L,CISADM,W1_CONTACT_TYPE_L,
JSERGEANT,W1_COST_CATEGORY,CISADM,W1_COST_CATEGORY,
JSERGEANT,W1_COST_CATEGORY_CHAR,CISADM,W1_COST_CATEGORY_CHAR,
JSERGEANT,W1_COST_CATEGORY_L,CISADM,W1_COST_CATEGORY_L,
JSERGEANT,W1_COST_CENTER,CISADM,W1_COST_CENTER,
JSERGEANT,W1_COST_CENTER_CHAR,CISADM,W1_COST_CENTER_CHAR,
JSERGEANT,W1_COST_CENTER_EXPCD,CISADM,W1_COST_CENTER_EXPCD,
JSERGEANT,W1_COST_CENTER_IDENTIFIER,CISADM,W1_COST_CENTER_IDENTIFIER,
JSERGEANT,W1_COST_CENTER_L,CISADM,W1_COST_CENTER_L,
JSERGEANT,W1_COST_CENTER_LOG,CISADM,W1_COST_CENTER_LOG,
JSERGEANT,W1_COST_CENTER_LOG_PARM,CISADM,W1_COST_CENTER_LOG_PARM,
JSERGEANT,W1_CREW,CISADM,W1_CREW,
JSERGEANT,W1_CREW_CHAR,CISADM,W1_CREW_CHAR,
JSERGEANT,W1_CREW_DEFAULT_MEMBER,CISADM,W1_CREW_DEFAULT_MEMBER,
JSERGEANT,W1_CREW_IDENTIFIER,CISADM,W1_CREW_IDENTIFIER,
JSERGEANT,W1_CREW_K,CISADM,W1_CREW_K,
JSERGEANT,W1_CREW_LOG,CISADM,W1_CREW_LOG,
JSERGEANT,W1_CREW_LOG_PARM,CISADM,W1_CREW_LOG_PARM,
JSERGEANT,W1_CREW_SHIFT,CISADM,W1_CREW_SHIFT,
JSERGEANT,W1_CREW_SHIFT_ACT_SCHED,CISADM,W1_CREW_SHIFT_ACT_SCHED,
JSERGEANT,W1_CREW_SHIFT_CHAR,CISADM,W1_CREW_SHIFT_CHAR,
JSERGEANT,W1_CREW_SHIFT_K,CISADM,W1_CREW_SHIFT_K,
JSERGEANT,W1_CREW_SHIFT_LOG,CISADM,W1_CREW_SHIFT_LOG,
JSERGEANT,W1_CREW_SHIFT_LOG_PARM,CISADM,W1_CREW_SHIFT_LOG_PARM,
JSERGEANT,W1_CREW_SHIFT_MEMBER,CISADM,W1_CREW_SHIFT_MEMBER,
JSERGEANT,W1_CREW_SHIFT_SERVICE_AREA,CISADM,W1_CREW_SHIFT_SERVICE_AREA,
JSERGEANT,W1_CREW_SHIFT_SERVICE_CLASS,CISADM,W1_CREW_SHIFT_SERVICE_CLASS,
JSERGEANT,W1_CREW_SHIFT_TYPE,CISADM,W1_CREW_SHIFT_TYPE,
JSERGEANT,W1_CREW_SHIFT_TYPE_CHAR,CISADM,W1_CREW_SHIFT_TYPE_CHAR,
JSERGEANT,W1_CREW_SHIFT_TYPE_L,CISADM,W1_CREW_SHIFT_TYPE_L,
JSERGEANT,W1_CREW_STR_ASSN,CISADM,W1_CREW_STR_ASSN,
JSERGEANT,W1_CREW_TYPE,CISADM,W1_CREW_TYPE,
JSERGEANT,W1_CREW_TYPE_CHAR,CISADM,W1_CREW_TYPE_CHAR,
JSERGEANT,W1_CREW_TYPE_L,CISADM,W1_CREW_TYPE_L,
JSERGEANT,W1_CREW_TYPE_RESRC_PROFILE,CISADM,W1_CREW_TYPE_RESRC_PROFILE,
JSERGEANT,W1_CREW_VALID_MEMBER,CISADM,W1_CREW_VALID_MEMBER,
JSERGEANT,W1_CU,CISADM,W1_CU,
JSERGEANT,W1_CU_CATEGORY,CISADM,W1_CU_CATEGORY,
JSERGEANT,W1_CU_CATEGORY_CHAR,CISADM,W1_CU_CATEGORY_CHAR,
JSERGEANT,W1_CU_CATEGORY_L,CISADM,W1_CU_CATEGORY_L,
JSERGEANT,W1_CU_CHAR,CISADM,W1_CU_CHAR,
JSERGEANT,W1_CU_CNTRCTR_BID,CISADM,W1_CU_CNTRCTR_BID,
JSERGEANT,W1_CU_CNTRCTR_BID_CHAR,CISADM,W1_CU_CNTRCTR_BID_CHAR,
JSERGEANT,W1_CU_CNTRCTR_BID_DOCUMENT,CISADM,W1_CU_CNTRCTR_BID_DOCUMENT,
JSERGEANT,W1_CU_CNTRCTR_BID_IDENTIFIER,CISADM,W1_CU_CNTRCTR_BID_IDENTIFIER,
JSERGEANT,W1_CU_CNTRCTR_BID_K,CISADM,W1_CU_CNTRCTR_BID_K,
JSERGEANT,W1_CU_CNTRCTR_BID_LOG,CISADM,W1_CU_CNTRCTR_BID_LOG,
JSERGEANT,W1_CU_CNTRCTR_BID_LOG_PARM,CISADM,W1_CU_CNTRCTR_BID_LOG_PARM,
JSERGEANT,W1_CU_CNTRCTR_BID_NOTE,CISADM,W1_CU_CNTRCTR_BID_NOTE,
JSERGEANT,W1_CU_COST_CENTER,CISADM,W1_CU_COST_CENTER,
JSERGEANT,W1_CU_CU_USAGE,CISADM,W1_CU_CU_USAGE,
JSERGEANT,W1_CU_DOCUMENT,CISADM,W1_CU_DOCUMENT,
JSERGEANT,W1_CU_IDENTIFIER,CISADM,W1_CU_IDENTIFIER,
JSERGEANT,W1_CU_K,CISADM,W1_CU_K,
JSERGEANT,W1_CU_LOG,CISADM,W1_CU_LOG,
JSERGEANT,W1_CU_LOG_PARM,CISADM,W1_CU_LOG_PARM,
JSERGEANT,W1_CU_NOTE,CISADM,W1_CU_NOTE,
JSERGEANT,W1_CU_REF_CU,CISADM,W1_CU_REF_CU,
JSERGEANT,W1_CU_RESRC_TYPE,CISADM,W1_CU_RESRC_TYPE,
JSERGEANT,W1_CU_SET,CISADM,W1_CU_SET,
JSERGEANT,W1_CU_SET_CHAR,CISADM,W1_CU_SET_CHAR,
JSERGEANT,W1_CU_SET_DOCUMENT,CISADM,W1_CU_SET_DOCUMENT,
JSERGEANT,W1_CU_SET_IDENTIFIER,CISADM,W1_CU_SET_IDENTIFIER,
JSERGEANT,W1_CU_SET_L,CISADM,W1_CU_SET_L,
JSERGEANT,W1_CU_SET_LOG,CISADM,W1_CU_SET_LOG,
JSERGEANT,W1_CU_SET_LOG_PARM,CISADM,W1_CU_SET_LOG_PARM,
JSERGEANT,W1_CU_SET_NOTE,CISADM,W1_CU_SET_NOTE,
JSERGEANT,W1_CU_USAGE,CISADM,W1_CU_USAGE,
JSERGEANT,W1_CU_USAGE_CHAR,CISADM,W1_CU_USAGE_CHAR,
JSERGEANT,W1_CU_USAGE_COST_CENTER,CISADM,W1_CU_USAGE_COST_CENTER,
JSERGEANT,W1_CU_USAGE_L,CISADM,W1_CU_USAGE_L,
JSERGEANT,W1_DATA_ACCESS_POLICY,CISADM,W1_DATA_ACCESS_POLICY,
JSERGEANT,W1_DESIGN_ELEMENT,CISADM,W1_DESIGN_ELEMENT,
JSERGEANT,W1_DESIGN_ELEMENT_CHAR,CISADM,W1_DESIGN_ELEMENT_CHAR,
JSERGEANT,W1_DESIGN_ELEMENT_CHKLST_TYP,CISADM,W1_DESIGN_ELEMENT_CHKLST_TYP,
JSERGEANT,W1_DESIGN_ELEMENT_CU,CISADM,W1_DESIGN_ELEMENT_CU,
JSERGEANT,W1_DESIGN_ELEMENT_DEP,CISADM,W1_DESIGN_ELEMENT_DEP,
JSERGEANT,W1_DESIGN_ELEMENT_DOCUMENT,CISADM,W1_DESIGN_ELEMENT_DOCUMENT,
JSERGEANT,W1_DESIGN_ELEMENT_IDENTIFIER,CISADM,W1_DESIGN_ELEMENT_IDENTIFIER,
JSERGEANT,W1_DESIGN_ELEMENT_ITEMS,CISADM,W1_DESIGN_ELEMENT_ITEMS,
JSERGEANT,W1_DESIGN_ELEMENT_K,CISADM,W1_DESIGN_ELEMENT_K,
JSERGEANT,W1_DESIGN_ELEMENT_LOG,CISADM,W1_DESIGN_ELEMENT_LOG,
JSERGEANT,W1_DESIGN_ELEMENT_LOG_PARM,CISADM,W1_DESIGN_ELEMENT_LOG_PARM,
JSERGEANT,W1_DESIGN_ELEMENT_NOTE,CISADM,W1_DESIGN_ELEMENT_NOTE,
JSERGEANT,W1_DIST_CODE,CISADM,W1_DIST_CODE,
JSERGEANT,W1_DIST_CODE_CHAR,CISADM,W1_DIST_CODE_CHAR,
JSERGEANT,W1_DIST_CODE_GL_DETAIL,CISADM,W1_DIST_CODE_GL_DETAIL,
JSERGEANT,W1_DIST_CODE_L,CISADM,W1_DIST_CODE_L,
JSERGEANT,W1_DOCUMENT,CISADM,W1_DOCUMENT,
JSERGEANT,W1_DOCUMENT_CHAR,CISADM,W1_DOCUMENT_CHAR,
JSERGEANT,W1_DOCUMENT_IDENTIFIER,CISADM,W1_DOCUMENT_IDENTIFIER,
JSERGEANT,W1_DOCUMENT_K,CISADM,W1_DOCUMENT_K,
JSERGEANT,W1_DOCUMENT_LOG,CISADM,W1_DOCUMENT_LOG,
JSERGEANT,W1_DOCUMENT_LOG_PARM,CISADM,W1_DOCUMENT_LOG_PARM,
JSERGEANT,W1_DOCUMENT_TYPE,CISADM,W1_DOCUMENT_TYPE,
JSERGEANT,W1_DOCUMENT_TYPE_CHAR,CISADM,W1_DOCUMENT_TYPE_CHAR,
JSERGEANT,W1_DOCUMENT_TYPE_L,CISADM,W1_DOCUMENT_TYPE_L,
JSERGEANT,W1_EMPLOYEE,CISADM,W1_EMPLOYEE,
JSERGEANT,W1_EMPLOYEE_BILLABLE_RATE,CISADM,W1_EMPLOYEE_BILLABLE_RATE,
JSERGEANT,W1_EMPLOYEE_CHAR,CISADM,W1_EMPLOYEE_CHAR,
JSERGEANT,W1_EMPLOYEE_IDENTIFIER,CISADM,W1_EMPLOYEE_IDENTIFIER,
JSERGEANT,W1_EMPLOYEE_K,CISADM,W1_EMPLOYEE_K,
JSERGEANT,W1_EMPLOYEE_LOG,CISADM,W1_EMPLOYEE_LOG,
JSERGEANT,W1_EMPLOYEE_LOG_PARM,CISADM,W1_EMPLOYEE_LOG_PARM,
JSERGEANT,W1_EMPLOYEE_PHONE,CISADM,W1_EMPLOYEE_PHONE,
JSERGEANT,W1_EMPLOYEE_TRAINING,CISADM,W1_EMPLOYEE_TRAINING,
JSERGEANT,W1_EMPLOYEE_TYPE,CISADM,W1_EMPLOYEE_TYPE,
JSERGEANT,W1_EMPLOYEE_TYPE_CHAR,CISADM,W1_EMPLOYEE_TYPE_CHAR,
JSERGEANT,W1_EMPLOYEE_TYPE_L,CISADM,W1_EMPLOYEE_TYPE_L,
JSERGEANT,W1_EMPLOYEE_WORK_AREA,CISADM,W1_EMPLOYEE_WORK_AREA,
JSERGEANT,W1_EMP_AUTO_TIMESHEET,CISADM,W1_EMP_AUTO_TIMESHEET,
JSERGEANT,W1_EQUIP_GROUP,CISADM,W1_EQUIP_GROUP,
JSERGEANT,W1_EQUIP_GROUP_CHAR,CISADM,W1_EQUIP_GROUP_CHAR,
JSERGEANT,W1_EQUIP_GROUP_L,CISADM,W1_EQUIP_GROUP_L,
JSERGEANT,W1_ERP_INTEGRATION,CISADM,W1_ERP_INTEGRATION,
JSERGEANT,W1_ERP_INTEGRATION_CHAR,CISADM,W1_ERP_INTEGRATION_CHAR,
JSERGEANT,W1_ERP_INTEGRATION_LOG,CISADM,W1_ERP_INTEGRATION_LOG,
JSERGEANT,W1_ERP_INTEGRATION_LOG_PARM,CISADM,W1_ERP_INTEGRATION_LOG_PARM,
JSERGEANT,W1_EU,CISADM,W1_EU,
JSERGEANT,W1_EU_CHAR,CISADM,W1_EU_CHAR,
JSERGEANT,W1_EU_EMPLOYEE,CISADM,W1_EU_EMPLOYEE,
JSERGEANT,W1_EU_IDENTIFIER,CISADM,W1_EU_IDENTIFIER,
JSERGEANT,W1_EU_K,CISADM,W1_EU_K,
JSERGEANT,W1_EU_LOG,CISADM,W1_EU_LOG,
JSERGEANT,W1_EU_LOG_PARM,CISADM,W1_EU_LOG_PARM,
JSERGEANT,W1_EU_TIMESHEET,CISADM,W1_EU_TIMESHEET,
JSERGEANT,W1_EU_TYPE,CISADM,W1_EU_TYPE,
JSERGEANT,W1_EU_TYPE_CHAR,CISADM,W1_EU_TYPE_CHAR,
JSERGEANT,W1_EU_TYPE_L,CISADM,W1_EU_TYPE_L,
JSERGEANT,W1_EXPEDITE,CISADM,W1_EXPEDITE,
JSERGEANT,W1_EXPEDITE_CHAR,CISADM,W1_EXPEDITE_CHAR,
JSERGEANT,W1_EXPEDITE_IDENTIFIER,CISADM,W1_EXPEDITE_IDENTIFIER,
JSERGEANT,W1_EXPEDITE_K,CISADM,W1_EXPEDITE_K,
JSERGEANT,W1_EXPEDITE_LOG,CISADM,W1_EXPEDITE_LOG,
JSERGEANT,W1_EXPEDITE_LOG_PARM,CISADM,W1_EXPEDITE_LOG_PARM,
JSERGEANT,W1_EXPEDITE_PO_LINE,CISADM,W1_EXPEDITE_PO_LINE,
JSERGEANT,W1_EXPENSE_CD,CISADM,W1_EXPENSE_CD,
JSERGEANT,W1_EXPENSE_CD_CHAR,CISADM,W1_EXPENSE_CD_CHAR,
JSERGEANT,W1_EXPENSE_CD_IDENTIFIER,CISADM,W1_EXPENSE_CD_IDENTIFIER,
JSERGEANT,W1_EXPENSE_CD_L,CISADM,W1_EXPENSE_CD_L,
JSERGEANT,W1_EXPENSE_CD_LOG,CISADM,W1_EXPENSE_CD_LOG,
JSERGEANT,W1_EXPENSE_CD_LOG_PARM,CISADM,W1_EXPENSE_CD_LOG_PARM,
JSERGEANT,W1_FACTOR,CISADM,W1_FACTOR,
JSERGEANT,W1_FACTOR_CHAR,CISADM,W1_FACTOR_CHAR,
JSERGEANT,W1_FACTOR_CHAR_VAL,CISADM,W1_FACTOR_CHAR_VAL,
JSERGEANT,W1_FACTOR_L,CISADM,W1_FACTOR_L,
JSERGEANT,W1_FACTOR_VAL,CISADM,W1_FACTOR_VAL,
JSERGEANT,W1_FACTOR_VAL_CHAR,CISADM,W1_FACTOR_VAL_CHAR,
JSERGEANT,W1_FAILURE_COMP,CISADM,W1_FAILURE_COMP,
JSERGEANT,W1_FAILURE_COMP_CHAR,CISADM,W1_FAILURE_COMP_CHAR,
JSERGEANT,W1_FAILURE_COMP_L,CISADM,W1_FAILURE_COMP_L,
JSERGEANT,W1_FAILURE_MODE,CISADM,W1_FAILURE_MODE,
JSERGEANT,W1_FAILURE_MODE_CHAR,CISADM,W1_FAILURE_MODE_CHAR,
JSERGEANT,W1_FAILURE_MODE_L,CISADM,W1_FAILURE_MODE_L,
JSERGEANT,W1_FAILURE_PROF,CISADM,W1_FAILURE_PROF,
JSERGEANT,W1_FAILURE_PROF_CHAR,CISADM,W1_FAILURE_PROF_CHAR,
JSERGEANT,W1_FAILURE_PROF_FAILURE_COMP,CISADM,W1_FAILURE_PROF_FAILURE_COMP,
JSERGEANT,W1_FAILURE_PROF_FAILURE_MODE,CISADM,W1_FAILURE_PROF_FAILURE_MODE,
JSERGEANT,W1_FAILURE_PROF_FAILURE_REPAIR,CISADM,W1_FAILURE_PROF_FAILURE_REPAIR,
JSERGEANT,W1_FAILURE_PROF_FAILURE_TYPE,CISADM,W1_FAILURE_PROF_FAILURE_TYPE,
JSERGEANT,W1_FAILURE_PROF_L,CISADM,W1_FAILURE_PROF_L,
JSERGEANT,W1_FAILURE_REPAIR,CISADM,W1_FAILURE_REPAIR,
JSERGEANT,W1_FAILURE_REPAIR_CHAR,CISADM,W1_FAILURE_REPAIR_CHAR,
JSERGEANT,W1_FAILURE_REPAIR_L,CISADM,W1_FAILURE_REPAIR_L,
JSERGEANT,W1_FAILURE_TYPE,CISADM,W1_FAILURE_TYPE,
JSERGEANT,W1_FAILURE_TYPE_CHAR,CISADM,W1_FAILURE_TYPE_CHAR,
JSERGEANT,W1_FAILURE_TYPE_L,CISADM,W1_FAILURE_TYPE_L,
JSERGEANT,W1_FOB,CISADM,W1_FOB,
JSERGEANT,W1_FOB_CHAR,CISADM,W1_FOB_CHAR,
JSERGEANT,W1_FOB_L,CISADM,W1_FOB_L,
JSERGEANT,W1_FT,CISADM,W1_FT,
JSERGEANT,W1_FT_CHAR,CISADM,W1_FT_CHAR,
JSERGEANT,W1_FT_GL_DTL,CISADM,W1_FT_GL_DTL,
JSERGEANT,W1_FT_K,CISADM,W1_FT_K,
JSERGEANT,W1_FT_LOG,CISADM,W1_FT_LOG,
JSERGEANT,W1_FT_LOG_PARM,CISADM,W1_FT_LOG_PARM,
JSERGEANT,W1_FT_PROCESS,CISADM,W1_FT_PROCESS,
JSERGEANT,W1_GET_OUAF_USER,CISADM,W1_GET_OUAF_USER,
JSERGEANT,W1_GIS_BATCH_DTLS,CISADM,W1_GIS_BATCH_DTLS,
JSERGEANT,W1_GIS_ID_DTLS,CISADM,W1_GIS_ID_DTLS,
JSERGEANT,W1_INI_ACTIVITY_VW,CISADM,W1_INI_ACTIVITY_VW,
JSERGEANT,W1_INI_ASSET_VW,CISADM,W1_INI_ASSET_VW,
JSERGEANT,W1_INI_CONTACT_VW,CISADM,W1_INI_CONTACT_VW,
JSERGEANT,W1_INI_COST_CENTER_VW,CISADM,W1_INI_COST_CENTER_VW,
JSERGEANT,W1_INI_EXPENSE_CODE_VW,CISADM,W1_INI_EXPENSE_CODE_VW,
JSERGEANT,W1_INI_MAINT_SCHEDULE_VW,CISADM,W1_INI_MAINT_SCHEDULE_VW,
JSERGEANT,W1_INI_NODE_VW,CISADM,W1_INI_NODE_VW,
JSERGEANT,W1_INI_PLANNER_VW,CISADM,W1_INI_PLANNER_VW,
JSERGEANT,W1_INI_PROJECT_VW,CISADM,W1_INI_PROJECT_VW,
JSERGEANT,W1_INI_TML_ACTIVITY_VW,CISADM,W1_INI_TML_ACTIVITY_VW,
JSERGEANT,W1_INI_TML_WORK_ORDER_VW,CISADM,W1_INI_TML_WORK_ORDER_VW,
JSERGEANT,W1_INI_WORK_LOCATION_VW,CISADM,W1_INI_WORK_LOCATION_VW,
JSERGEANT,W1_INI_WORK_ORDER_VW,CISADM,W1_INI_WORK_ORDER_VW,
JSERGEANT,W1_INVOICE_GROUP,CISADM,W1_INVOICE_GROUP,
JSERGEANT,W1_INVOICE_GROUP_CHAR,CISADM,W1_INVOICE_GROUP_CHAR,
JSERGEANT,W1_INVOICE_GROUP_IDENTIFIER,CISADM,W1_INVOICE_GROUP_IDENTIFIER,
JSERGEANT,W1_INVOICE_GROUP_LOG,CISADM,W1_INVOICE_GROUP_LOG,
JSERGEANT,W1_INVOICE_GROUP_LOG_PARM,CISADM,W1_INVOICE_GROUP_LOG_PARM,
JSERGEANT,W1_INVOICE_HEADER,CISADM,W1_INVOICE_HEADER,
JSERGEANT,W1_INVOICE_HEADER_CHAR,CISADM,W1_INVOICE_HEADER_CHAR,
JSERGEANT,W1_INVOICE_HEADER_COST_CENTER,CISADM,W1_INVOICE_HEADER_COST_CENTER,
JSERGEANT,W1_INVOICE_HEADER_DOCUMENT,CISADM,W1_INVOICE_HEADER_DOCUMENT,
JSERGEANT,W1_INVOICE_HEADER_IDENTIFIER,CISADM,W1_INVOICE_HEADER_IDENTIFIER,
JSERGEANT,W1_INVOICE_HEADER_K,CISADM,W1_INVOICE_HEADER_K,
JSERGEANT,W1_INVOICE_HEADER_LOG,CISADM,W1_INVOICE_HEADER_LOG,
JSERGEANT,W1_INVOICE_HEADER_LOG_PARM,CISADM,W1_INVOICE_HEADER_LOG_PARM,
JSERGEANT,W1_INVOICE_HEADER_NOTE,CISADM,W1_INVOICE_HEADER_NOTE,
JSERGEANT,W1_INVOICE_LINE,CISADM,W1_INVOICE_LINE,
