INDEX_OWNER,TABLE_NAME,INDEX_NAME,COLUMN_POSITION,COLUMN_NAME,DESCEND
CISADM,C1_SPR_MKT_OPT,C1C131P0,5,SPR_CD,ASC
CISADM,C1_SPR_MKT_OPT,C1C131S1,1,BUS_OBJ_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,1,C1_MKT_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,2,PROV_CONFIG_OPT_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,3,SA_REL_TYPE_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,4,MKT_SPR_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,5,SPR_CD,ASC
CISADM,C1_SPR_MKT_OPT_SA,C1C134P0,6,SPR_MKT_OPT_SA_ROLE_FLG,ASC
CISADM,C1_SS_CONT_OVRD,C1M001P0,1,C1_SS_CONTACT_ID,ASC
CISADM,C1_SS_CONT_OVRD,C1M001S1,1,PER_ID,ASC
CISADM,C1_SS_CONT_OVRD_K,C1T012P0,1,C1_SS_CONTACT_ID,ASC
CISADM,C1_SS_CONT_OVRD_K,C1T012P0,2,ENV_ID,ASC
CISADM,C1_TOU_MAP,C1C044P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP,C1C044S1,1,C1_TOU_MAP_TYPE_CD,ASC
CISADM,C1_TOU_MAP,C1C044S2,1,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_TOU_MAP_CHAR,C1C046P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_CHAR,C1C046P0,2,CHAR_TYPE_CD,ASC
CISADM,C1_TOU_MAP_CHAR,C1C046P0,3,EFFDT,ASC
CISADM,C1_TOU_MAP_DATA,C1C049P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_DATA,C1C049P0,2,C1_TOU_MAP_DATA_DTTM,ASC
CISADM,C1_TOU_MAP_DATA_CHAR,C1C050P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_DATA_CHAR,C1C050P0,2,C1_TOU_MAP_DATA_DTTM,ASC
CISADM,C1_TOU_MAP_DATA_CHAR,C1C050P0,3,CHAR_TYPE_CD,ASC
CISADM,C1_TOU_MAP_DATA_CHAR,C1C050P0,4,SEQ_NUM,ASC
CISADM,C1_TOU_MAP_K,C1C051P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_K,C1C051P0,2,ENV_ID,ASC
CISADM,C1_TOU_MAP_L,C1C045P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_L,C1C045P0,2,LANGUAGE_CD,ASC
CISADM,C1_TOU_MAP_L,C1C045S1,1,DESCR100,ASC
CISADM,C1_TOU_MAP_LOG,C1C047P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_LOG,C1C047P0,2,SEQNO,ASC
CISADM,C1_TOU_MAP_LOG_PARM,C1C048P0,1,C1_TOU_MAP_ID,ASC
CISADM,C1_TOU_MAP_LOG_PARM,C1C048P0,2,SEQNO,ASC
CISADM,C1_TOU_MAP_LOG_PARM,C1C048P0,3,PARM_SEQ,ASC
CISADM,C1_TOU_MAP_TMPLT,C1C037P0,1,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_TOU_MAP_TMPLT,C1C037S1,1,TOU_GRP_CD,ASC
CISADM,C1_TOU_MAP_TMPLT,C1C037S2,1,TOU_CD,ASC
CISADM,C1_TOU_MAP_TMPLT_CHAR,C1C039P0,1,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_TOU_MAP_TMPLT_CHAR,C1C039P0,2,CHAR_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TMPLT_CHAR,C1C039P0,3,SEQ_NUM,ASC
CISADM,C1_TOU_MAP_TMPLT_L,C1C038P0,1,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_TOU_MAP_TMPLT_L,C1C038P0,2,LANGUAGE_CD,ASC
CISADM,C1_TOU_MAP_TYPE,C1C040P0,1,C1_TOU_MAP_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TYPE,C1C040S1,1,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_TOU_MAP_TYPE_CHAR,C1C043P0,1,C1_TOU_MAP_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TYPE_CHAR,C1C043P0,2,CHAR_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TYPE_CHAR,C1C043P0,3,SEQ_NUM,ASC
CISADM,C1_TOU_MAP_TYPE_L,C1C041P0,1,C1_TOU_MAP_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TYPE_L,C1C041P0,2,LANGUAGE_CD,ASC
CISADM,C1_TOU_MAP_TYPE_TMPLT,C1C042P0,1,C1_TOU_MAP_TYPE_CD,ASC
CISADM,C1_TOU_MAP_TYPE_TMPLT,C1C042P0,2,C1_TOU_MAP_TMPLT_CD,ASC
CISADM,C1_USAGE,CT368S2,1,BSEG_ID,ASC
CISADM,C1_USAGE,CT368S3,1,USER_ID,ASC
CISADM,C1_USAGE,CT368S3,2,USAGE_ID,ASC
CISADM,C1_USAGE,CT368S4,1,MASTER_USAGE_ID,ASC
CISADM,C1_USAGE,CT368S5,1,SA_REL_ID,ASC
CISADM,C1_USAGE,XT368P0,1,USAGE_ID,ASC
CISADM,C1_USAGE,XT368S1,1,BUS_OBJ_CD,ASC
CISADM,C1_USAGE,XT368S1,2,BO_STATUS_CD,ASC
CISADM,C1_USAGE,XT368S1,3,WIN_START_DT,ASC
CISADM,C1_USAGE,XT368S1,4,BILL_CYC_CD,ASC
CISADM,C1_USAGE,XT368S1,5,USAGE_ID,ASC
CISADM,C1_USAGE,XT368S4,1,SA_ID,ASC
CISADM,C1_USAGE_CHAR,XT387P0,1,USAGE_ID,ASC
CISADM,C1_USAGE_CHAR,XT387P0,2,CHAR_TYPE_CD,ASC
CISADM,C1_USAGE_CHAR,XT387P0,3,SEQ_NUM,ASC
CISADM,C1_USAGE_CHAR,XT387S1,1,SRCH_CHAR_VAL,ASC
CISADM,C1_USAGE_K,XT390P0,1,USAGE_ID,ASC
CISADM,C1_USAGE_K,XT390P0,2,ENV_ID,ASC
CISADM,C1_USAGE_LOG,XT388P0,1,USAGE_ID,ASC
CISADM,C1_USAGE_LOG,XT388P0,2,SEQNO,ASC
CISADM,C1_USAGE_LOG,XT388S1,1,CHAR_TYPE_CD,ASC
CISADM,C1_USAGE_LOG,XT388S1,2,CHAR_VAL_FK1,ASC
CISADM,C1_USAGE_LOG_PARM,XT389P0,1,USAGE_ID,ASC
CISADM,C1_USAGE_LOG_PARM,XT389P0,2,SEQNO,ASC
CISADM,C1_USAGE_LOG_PARM,XT389P0,3,PARM_SEQ,ASC
CISADM,C1_USER_CIS_DIV,C1C007P0,1,USER_ID,ASC
CISADM,C1_USER_CIS_DIV,C1C007P0,2,CIS_DIVISION,ASC
CISADM,C1_USER_TNDR_SRCE,XC811P0,1,USER_ID,ASC
CISADM,C1_USER_TNDR_SRCE,XC811P0,2,TNDR_SOURCE_CD,ASC
CISADM,C1_WEB_USER,C1T036P0,1,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER,C1T036S1,1,CLIENT_WEB_USER_ID,ASC
CISADM,C1_WEB_USER,C1T036S2,1,C1_CONTACT_ID,ASC
CISADM,C1_WEB_USER,C1T036S3,1,WEB_USER_NAME,ASC
CISADM,C1_WEB_USER_ACCT,C1T040P0,1,ACCT_ID,ASC
CISADM,C1_WEB_USER_ACCT,C1T040P0,2,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_ACCT_LOG,C1T041P0,1,ACCT_ID,ASC
CISADM,C1_WEB_USER_ACCT_LOG,C1T041P0,2,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_ACCT_LOG,C1T041P0,3,SEQNO,ASC
CISADM,C1_WEB_USER_ACCT_LOG_PARM,C1T042P0,1,ACCT_ID,ASC
CISADM,C1_WEB_USER_ACCT_LOG_PARM,C1T042P0,2,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_ACCT_LOG_PARM,C1T042P0,3,SEQNO,ASC
CISADM,C1_WEB_USER_ACCT_LOG_PARM,C1T042P0,4,PARM_SEQ,ASC
CISADM,C1_WEB_USER_K,C1T037P0,1,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_K,C1T037P0,2,ENV_ID,ASC
CISADM,C1_WEB_USER_LOG,C1T038P0,1,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_LOG,C1T038P0,2,SEQNO,ASC
CISADM,C1_WEB_USER_LOG_PARM,C1T039P0,1,C1_WEB_USER_ID,ASC
CISADM,C1_WEB_USER_LOG_PARM,C1T039P0,2,SEQNO,ASC
CISADM,C1_WEB_USER_LOG_PARM,C1T039P0,3,PARM_SEQ,ASC
CISADM,CI_ACCT,XM148P0,1,ACCT_ID,ASC
CISADM,CI_ACCT,XM148S1,1,BILL_CYC_CD,ASC
CISADM,CI_ACCT,XM148S1,2,ACCT_ID,ASC
CISADM,CI_ACCT,XM148S2,1,MAILING_PREM_ID,ASC
CISADM,CI_ACCT_ALERT,XT076P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_ALERT,XT076P0,2,ALERT_TYPE_CD,ASC
CISADM,CI_ACCT_ALERT,XT076P0,3,START_DT,ASC
CISADM,CI_ACCT_APAY,XT002P0,1,ACCT_APAY_ID,ASC
CISADM,CI_ACCT_APAY,XT002S1,1,ACCT_ID,ASC
CISADM,CI_ACCT_APAY,XT002S2,1,EXPIRE_DT,ASC
CISADM,CI_ACCT_APAY_K,XT500P0,1,ACCT_APAY_ID,ASC
CISADM,CI_ACCT_APAY_K,XT500P0,2,ENV_ID,ASC
CISADM,CI_ACCT_CHAR,C1M008S1,1,SRCH_CHAR_VAL,ASC
CISADM,CI_ACCT_CHAR,XM064P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_CHAR,XM064P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_ACCT_CHAR,XM064P0,3,EFFDT,ASC
CISADM,CI_ACCT_K,XM500P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_K,XM500P0,2,ENV_ID,ASC
CISADM,CI_ACCT_MGMT_GR,XC402P0,1,ACCT_MGMT_GRP_CD,ASC
CISADM,CI_ACCT_MGMT_GR_L,XC403P0,1,ACCT_MGMT_GRP_CD,ASC
CISADM,CI_ACCT_MGMT_GR_L,XC403P0,2,LANGUAGE_CD,ASC
CISADM,CI_ACCT_MGRP_RL,XC019P0,1,TD_TYPE_CD,ASC
CISADM,CI_ACCT_MGRP_RL,XC019P0,2,ACCT_MGMT_GRP_CD,ASC
CISADM,CI_ACCT_MSG,XM022P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_MSG,XM022P0,2,BILL_MSG_CD,ASC
CISADM,CI_ACCT_MSG_PRM,XT077P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_MSG_PRM,XT077P0,2,BILL_MSG_CD,ASC
CISADM,CI_ACCT_MSG_PRM,XT077P0,3,SEQ_NUM,ASC
CISADM,CI_ACCT_PER,XM150P0,1,ACCT_ID,ASC
CISADM,CI_ACCT_PER,XM150P0,2,PER_ID,ASC
CISADM,CI_ACCT_PER,XM150S1,1,PER_ID,ASC
CISADM,CI_ACCT_PER,XM150S1,2,ACCT_ID,ASC
CISADM,CI_ACCT_PER,XM150S1,3,MAIN_CUST_SW,ASC
CISADM,CI_ACCT_REL_TYP,XC010P0,1,ACCT_REL_TYPE_CD,ASC
CISADM,CI_ACCT_REL_TYP_L,XC595P0,1,ACCT_REL_TYPE_CD,ASC
CISADM,CI_ACCT_REL_TYP_L,XC595P0,2,LANGUAGE_CD,ASC
CISADM,CI_ACC_GRP,XC667P0,1,ACCESS_GRP_CD,ASC
CISADM,CI_ACC_GRP_DAR,XC692P0,1,ACCESS_GRP_CD,ASC
CISADM,CI_ACC_GRP_DAR,XC692P0,2,DAR_CD,ASC
CISADM,CI_ACC_GRP_L,XC668P0,1,ACCESS_GRP_CD,ASC
CISADM,CI_ACC_GRP_L,XC668P0,2,LANGUAGE_CD,ASC
CISADM,CI_ACC_GRP_ROLE,F1C776P0,1,ACCESS_GRP_CD,ASC
CISADM,CI_ACC_GRP_ROLE,F1C776P0,2,TD_TYPE_CD,ASC
CISADM,CI_ADJ,XT012P0,1,ADJ_ID,ASC
CISADM,CI_ADJ,XT012S1,1,SA_ID,ASC
CISADM,CI_ADJ,XT012S1,2,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ,XT012S2,1,XFER_ADJ_ID,ASC
CISADM,CI_ADJ,XT012S2,2,ADJ_ID,ASC
CISADM,CI_ADJ,XT012S4,1,APPR_REQ_ID,ASC
CISADM,CI_ADJ,XT012S4,2,ADJ_ID,ASC
CISADM,CI_ADJT_ADJTPRF,XC017P0,1,ADJ_TYPE_PROF_CD,ASC
CISADM,CI_ADJT_ADJTPRF,XC017P0,2,ADJ_TYPE_CD,ASC
CISADM,CI_ADJT_ADJTPRF,XC017S1,1,ADJ_TYPE_CD,ASC
CISADM,CI_ADJT_ADJTPRF,XC017S1,2,ADJ_TYPE_PROF_CD,ASC
CISADM,CI_ADJ_APREQ,XT160P0,1,AP_REQ_ID,ASC
CISADM,CI_ADJ_APREQ,XT160S1,1,ADJ_ID,ASC
CISADM,CI_ADJ_APREQ,XT160S2,1,BATCH_CD,ASC
CISADM,CI_ADJ_APREQ,XT160S2,2,BATCH_NBR,ASC
CISADM,CI_ADJ_APREQ_K,XT502P0,1,AP_REQ_ID,ASC
CISADM,CI_ADJ_APREQ_K,XT502P0,2,ENV_ID,ASC
CISADM,CI_ADJ_CALC_LN,XT310P0,1,ADJ_ID,ASC
CISADM,CI_ADJ_CALC_LN,XT310P0,2,SEQNO,ASC
CISADM,CI_ADJ_CAN_RSN,XC014P0,1,CAN_RSN_CD,ASC
CISADM,CI_ADJ_CAN_RSN_L,XC594P0,1,CAN_RSN_CD,ASC
CISADM,CI_ADJ_CAN_RSN_L,XC594P0,2,LANGUAGE_CD,ASC
CISADM,CI_ADJ_CHAR,XC781P0,1,ADJ_ID,ASC
CISADM,CI_ADJ_CHAR,XC781P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_ADJ_CHAR,XC781P0,3,SEQ_NUM,ASC
CISADM,CI_ADJ_CHAR,XC781S1,1,SRCH_CHAR_VAL,ASC
CISADM,CI_ADJ_CL_CHAR,XT309P0,1,ADJ_ID,ASC
CISADM,CI_ADJ_CL_CHAR,XT309P0,2,SEQNO,ASC
CISADM,CI_ADJ_CL_CHAR,XT309P0,3,CHAR_TYPE_CD,ASC
CISADM,CI_ADJ_K,XT501P0,1,ADJ_ID,ASC
CISADM,CI_ADJ_K,XT501P0,2,ENV_ID,ASC
CISADM,CI_ADJ_STG_CTL,XT351P0,1,ADJ_STG_CTL_ID,ASC
CISADM,CI_ADJ_STG_CTL,XT351S1,1,CRE_DTTM,ASC
CISADM,CI_ADJ_STG_CTL,XT351S1,2,ADJ_STG_CTL_STATUS_FLG,ASC
CISADM,CI_ADJ_STG_CTL_CHAR,XT352P0,1,ADJ_STG_CTL_ID,ASC
CISADM,CI_ADJ_STG_CTL_CHAR,XT352P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_ADJ_STG_CTL_CHAR,XT352P0,3,SEQ_NUM,ASC
CISADM,CI_ADJ_STG_CTL_CHAR,XT352S1,1,SRCH_CHAR_VAL,ASC
CISADM,CI_ADJ_STG_CTL_MSGP,XT353P0,1,ADJ_STG_CTL_ID,ASC
CISADM,CI_ADJ_STG_CTL_MSGP,XT353P0,2,PARM_SEQ,ASC
CISADM,CI_ADJ_STG_UP,XT354P0,1,ADJ_STG_UP_ID,ASC
CISADM,CI_ADJ_STG_UP,XT354S1,1,CREATE_DT,ASC
CISADM,CI_ADJ_STG_UP,XT354S1,2,ADJ_STG_UP_STATUS_FLG,ASC
CISADM,CI_ADJ_STG_UP,XT354S1,3,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ_STG_UP,XT354S2,1,SUSPENSE_ADJ_ID,ASC
CISADM,CI_ADJ_STG_UP,XT354S2,2,ADJ_STG_UP_STATUS_FLG,ASC
CISADM,CI_ADJ_STG_UP_CHAR,XT355P0,1,ADJ_STG_UP_ID,ASC
CISADM,CI_ADJ_STG_UP_CHAR,XT355P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_ADJ_STG_UP_CHAR,XT355P0,3,SEQ_NUM,ASC
CISADM,CI_ADJ_STG_UP_CHAR,XT355S1,1,SRCH_CHAR_VAL,ASC
CISADM,CI_ADJ_STG_UP_MSGP,XT356P0,1,ADJ_STG_UP_ID,ASC
CISADM,CI_ADJ_STG_UP_MSGP,XT356P0,2,PARM_SEQ,ASC
CISADM,CI_ADJ_TYPE,XC016P0,1,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ_TYPE_L,XC597P0,1,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ_TYPE_L,XC597P0,2,LANGUAGE_CD,ASC
CISADM,CI_ADJ_TYP_PROF,XC015P0,1,ADJ_TYPE_PROF_CD,ASC
CISADM,CI_ADJ_TYP_PROF_L,XC596P0,1,ADJ_TYPE_PROF_CD,ASC
CISADM,CI_ADJ_TYP_PROF_L,XC596P0,2,LANGUAGE_CD,ASC
CISADM,CI_ADJ_TY_ALG,XC696P0,1,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ_TY_ALG,XC696P0,2,ATY_ALG_ENTITY_FLG,ASC
CISADM,CI_ADJ_TY_ALG,XC696P0,3,SEQ_NUM,ASC
CISADM,CI_ADJ_TY_CHAR,XC297P0,1,ADJ_TYPE_CD,ASC
CISADM,CI_ADJ_TY_CHAR,XC297P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_ADJ_TY_CHAR,XC297P0,3,SEQ_NUM,ASC
CISADM,CI_ADM_RVW_SCH,XM210P0,1,ACCT_ID,ASC
CISADM,CI_ADM_RVW_SCH,XM210P0,2,NEXT_CR_RVW_DT,ASC
CISADM,CI_ALERT_TYPE,XC226P0,1,ALERT_TYPE_CD,ASC
CISADM,CI_ALERT_TYPE_L,XC018P0,1,ALERT_TYPE_CD,ASC
CISADM,CI_ALERT_TYPE_L,XC018P0,2,LANGUAGE_CD,ASC
CISADM,CI_ALG,XC305P0,1,ALG_CD,ASC
CISADM,CI_ALG_L,XC321P0,1,ALG_CD,ASC
CISADM,CI_ALG_L,XC321P0,2,LANGUAGE_CD,ASC
CISADM,CI_ALG_PARM,XC306P0,1,ALG_CD,ASC
CISADM,CI_ALG_PARM,XC306P0,2,EFFDT,ASC
CISADM,CI_ALG_PARM,XC306P0,3,SEQNO,ASC
CISADM,CI_ALG_TYPE,XC307P0,1,ALG_TYPE_CD,ASC
CISADM,CI_ALG_TYPE_L,XC327P0,1,ALG_TYPE_CD,ASC
CISADM,CI_ALG_TYPE_L,XC327P0,2,LANGUAGE_CD,ASC
CISADM,CI_ALG_TYPE_PRM,XC308P0,1,ALG_TYPE_CD,ASC
CISADM,CI_ALG_TYPE_PRM,XC308P0,2,SEQNO,ASC
CISADM,CI_ALG_TYPE_PRM_L,XC330P0,1,ALG_TYPE_CD,ASC
CISADM,CI_ALG_TYPE_PRM_L,XC330P0,2,SEQNO,ASC
CISADM,CI_ALG_TYPE_PRM_L,XC330P0,3,LANGUAGE_CD,ASC
CISADM,CI_ALG_VER,XC309P0,1,ALG_CD,ASC
CISADM,CI_ALG_VER,XC309P0,2,EFFDT,ASC
CISADM,CI_AM_ACTIVITY_TYPE,XC794P0,1,AM_ACTIVITY_TYPE_CD,ASC
CISADM,CI_AM_ACTIVITY_TYPE_L,XC795P0,1,AM_ACTIVITY_TYPE_CD,ASC
CISADM,CI_AM_ACTIVITY_TYPE_L,XC795P0,2,LANGUAGE_CD,ASC
CISADM,CI_AM_REQ,XT604P0,1,AM_REQ_ID,ASC
CISADM,CI_AM_REQ,XT604S1,1,AM_ACTIVITY_TYPE_CD,ASC
CISADM,CI_AM_REQ_K,XT607P0,1,AM_REQ_ID,ASC
CISADM,CI_AM_REQ_K,XT607P0,2,ENV_ID,ASC
CISADM,CI_AM_REQ_LOG,XT620P0,1,AM_REQ_ID,ASC
CISADM,CI_AM_REQ_LOG,XT620P0,2,SEQNO,ASC
CISADM,CI_AM_REQ_LOG,XT620S1,1,CHAR_TYPE_CD,ASC
CISADM,CI_AM_REQ_LOG,XT620S1,2,CHAR_VAL_FK1,ASC
CISADM,CI_AM_REQ_LOG_PARM,XT621P0,1,AM_REQ_ID,ASC
CISADM,CI_AM_REQ_LOG_PARM,XT621P0,2,SEQNO,ASC
CISADM,CI_AM_REQ_LOG_PARM,XT621P0,3,PARM_SEQ,ASC
CISADM,CI_APAY_CLR_STG,XT003P0,1,APAY_CLR_ID,ASC
CISADM,CI_APAY_CLR_STG,XT003S1,1,BILL_ID,ASC
CISADM,CI_APAY_CLR_STG,XT003S2,1,PAY_TENDER_ID,ASC
CISADM,CI_APAY_CLR_STG,XT003S3,1,BATCH_CD,ASC
CISADM,CI_APAY_CLR_STG,XT003S3,2,BATCH_NBR,ASC
CISADM,CI_APAY_CLR_STG,XT003S3,3,SCHED_EXTRACT_DT,ASC
CISADM,CI_APAY_CLR_STG,XT003S4,1,ACCT_APAY_ID,ASC
CISADM,CI_APAY_CLR_STG_K,XT503P0,1,APAY_CLR_ID,ASC
CISADM,CI_APAY_CLR_STG_K,XT503P0,2,ENV_ID,ASC
CISADM,CI_APAY_RT_TYPE,XC022P0,1,APAY_RTE_TYPE_CD,ASC
CISADM,CI_APAY_RT_TYPE_L,XC028P0,1,APAY_RTE_TYPE_CD,ASC
CISADM,CI_APAY_RT_TYPE_L,XC028P0,2,LANGUAGE_CD,ASC
CISADM,CI_APAY_SRC,XC029P0,1,APAY_SRC_CD,ASC
CISADM,CI_APAY_SRC_L,XC033P0,1,APAY_SRC_CD,ASC
CISADM,CI_APAY_SRC_L,XC033P0,2,LANGUAGE_CD,ASC
CISADM,CI_APPR_PROF,XC984P0,1,APPR_PROF_CD,ASC
CISADM,CI_APPR_PROF_L,XC985P0,1,APPR_PROF_CD,ASC
CISADM,CI_APPR_PROF_L,XC985P0,2,LANGUAGE_CD,ASC
CISADM,CI_APPR_REQ,XT600P0,1,APPR_REQ_ID,ASC
CISADM,CI_APPR_REQ_CHAR,XT601P0,1,APPR_REQ_ID,ASC
CISADM,CI_APPR_REQ_CHAR,XT601P0,2,CHAR_TYPE_CD,ASC
CISADM,CI_APPR_REQ_CHAR,XT601P0,3,SEQ_NUM,ASC
CISADM,CI_APPR_REQ_CHAR,XT601S1,1,SRCH_CHAR_VAL,ASC
CISADM,CI_APPR_REQ_K,XT605P0,1,APPR_REQ_ID,ASC
CISADM,CI_APPR_REQ_K,XT605P0,2,ENV_ID,ASC
CISADM,CI_APPR_REQ_LOG,XT602P0,1,APPR_REQ_ID,ASC
CISADM,CI_APPR_REQ_LOG,XT602P0,2,SEQNO,ASC
CISADM,CI_APPR_REQ_LOG,XT602S1,1,CHAR_TYPE_CD,ASC
CISADM,CI_APPR_REQ_LOG,XT602S1,2,CHAR_VAL_FK1,ASC
CISADM,CI_APPR_REQ_LOG_PARM,XT603P0,1,APPR_REQ_ID,ASC
CISADM,CI_APPR_REQ_LOG_PARM,XT603P0,2,SEQNO,ASC
CISADM,CI_APPR_REQ_LOG_PARM,XT603P0,3,PARM_SEQ,ASC
CISADM,CI_APP_SVC_ACC,XC999P0,1,APP_SVC_ID,ASC
CISADM,CI_APP_SVC_ACC,XC999P0,2,ACCESS_MODE,ASC
CISADM,CI_APP_SVC_SCTY,XC366P0,1,APP_SVC_ID,ASC
CISADM,CI_APP_SVC_SCTY,XC366P0,2,SC_TYPE_CD,ASC
CISADM,CI_APREQ_TYPE,XC023P0,1,AP_REQ_TYPE_CD,ASC
CISADM,CI_APREQ_TYPE_L,XC626P0,1,AP_REQ_TYPE_CD,ASC
CISADM,CI_APREQ_TYPE_L,XC626P0,2,LANGUAGE_CD,ASC
CISADM,CI_ARC_ROOT_INST,XT256P0,1,ARC_ROOT_INST_ID,ASC
CISADM,CI_ARC_ROOT_INST,XT256S1,1,PRIM_ROOT_OBJ_ID,ASC
CISADM,CI_ARC_ROOT_INST,XT256S2,1,ARC_ROOT_OBJ_ID,ASC
CISADM,CI_ARC_ROOT_INST,XT256S3,1,DB_PROC_CD,ASC
CISADM,CI_ARC_ROOT_INST,XT256S3,2,LEVEL_NBR,ASC
CISADM,CI_ARC_ROOT_INST_K,XT504P0,1,ARC_ROOT_INST_ID,ASC
CISADM,CI_ARC_ROOT_INST_K,XT504P0,2,ENV_ID,ASC
CISADM,CI_ARC_ROOT_OBJ,XT257P0,1,ARC_ROOT_OBJ_ID,ASC
CISADM,CI_ARC_ROOT_OBJ,XT257S1,1,MAINT_OBJ_CD,ASC
CISADM,CI_ARC_ROOT_OBJ,XT257S1,2,ARC_ROOT_STAT_FLG,ASC
CISADM,CI_ARC_ROOT_OBJ,XT257S2,1,ENV_REF_CD,ASC
CISADM,CI_ARC_ROOT_OBJ,XT257S2,2,ARC_ROOT_STAT_FLG,ASC
CISADM,CI_ARC_ROOT_OBJ_K,XT505P0,1,ARC_ROOT_OBJ_ID,ASC
CISADM,CI_ARC_ROOT_OBJ_K,XT505P0,2,ENV_ID,ASC
CISADM,CI_ARC_ROOT_PK,XT258P0,1,ARC_ROOT_OBJ_ID,ASC
CISADM,CI_ARC_ROOT_PK,XT258P0,2,CONST_ID,ASC
CISADM,CI_ARC_ROOT_PK,XT258P0,3,OWNER_FLG,ASC
CISADM,CI_ARC_ROOT_PK,XT258P0,4,SEQ_NUM,ASC
CISADM,CI_ARC_ROOT_PK,XT258S1,1,CONST_ID,ASC
CISADM,CI_ARC_ROOT_PK,XT258S1,2,OWNER_FLG,ASC
CISADM,CI_ARC_ROOT_PK,XT258S1,3,SEQ_NUM,ASC
CISADM,CI_ARC_ROOT_PK,XT258S1,4,FIELD_VAL,ASC
CISADM,CI_AUDIT,XT021P0,1,AUDIT_ID,ASC
CISADM,CI_AUDIT,XT021S1,1,USER_ID,ASC
CISADM,CI_AUDIT,XT021S1,2,CRE_DTTM,ASC
CISADM,CI_AUDIT,XT021S2,1,AUDIT_TBL_NAME,ASC
CISADM,CI_AUDIT,XT021S2,2,AUDIT_FLD_NAME,ASC
CISADM,CI_AUDIT,XT021S2,3,PK_VALUE1,ASC
CISADM,CI_AUDIT,XT021S2,4,PK_VALUE2,ASC
CISADM,CI_AUDIT,XT021S3,1,AUDIT_TBL_NAME,ASC
CISADM,CI_AUDIT,XT021S3,2,AUDIT_FLD_NAME,ASC
CISADM,CI_AUDIT,XT021S3,3,CRE_DTTM,ASC
CISADM,CI_AUDIT,XT021S4,1,AUDIT_TBL_NAME,ASC
CISADM,CI_AUDIT,XT021S4,2,AUDIT_FLD_NAME,ASC
CISADM,CI_AUDIT,XT021S4,3,PK_VALUE2,ASC
CISADM,CI_AUDIT,XT021S4,4,PK_VALUE1,ASC
CISADM,CI_AUDIT_K,XT506P0,1,AUDIT_ID,ASC
CISADM,CI_AUDIT_K,XT506P0,2,ENV_ID,ASC
CISADM,CI_BAL_CTL_GRP,XT064P0,1,BAL_CTL_GRP_ID,ASC
CISADM,CI_BAL_CTL_GRP,XT064S1,1,BALANCING_STAT_FLG,ASC
CISADM,CI_BAL_CTL_GRP,XT064S1,2,BAL_CTL_GRP_ID,ASC
CISADM,CI_BAL_CTL_MEM,XT004P0,1,BAL_CTL_GRP_ID,ASC
CISADM,CI_BAL_CTL_MEM,XT004P0,2,CIS_DIVISION,ASC
