table_name,column_name,data_type,index_name,column_position,index_type,index_status,index_visibility,index_partitioned,index_uniqueness,is_leading_column,is_valid_visible,is_date_like,in_domain_metadata,workstreams,prefilter_priority,design_guidance
D1_UOM,D1_SVC_TYPE_CD,VARCHAR2,D1C125S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_UOM_L,D1_UOM_CD,VARCHAR2,D1C126P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_UOM_L,LANGUAGE_CD,CHAR,D1C126P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US,US_ID,CHAR,D1M211P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE,D1_USAGE_ID,CHAR,D1T281P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE,US_ID,CHAR,D1T281S0,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE,BUS_OBJ_CD,CHAR,D1T281S1,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE,USG_EXT_ID,CHAR,D1T419S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE,START_DTTM,DATE,D1T281S0,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,Y,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE,BO_STATUS_CD,CHAR,D1T281S1,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE,D1_USAGE_ID,CHAR,D1T281S1,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE,D1_USAGE_ID,CHAR,D1T419S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_CAL_TYPE_CTRL,D1_USAGE_ID,CHAR,D1T562P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_CHAR,D1_USAGE_ID,CHAR,D1T285P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1T285S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_CHAR,CHAR_TYPE_CD,CHAR,D1T285P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_CHAR,SEQ_NUM,NUMBER,D1T285P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_CTRL,D1_USAGE_ID,CHAR,D1T448P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_CTRL,US_ID,CHAR,D1T448S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_CTRL,BUS_OBJ_CD,CHAR,D1T448S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP,USAGE_EXCP_ID,CHAR,D1T443P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP,D1_USAGE_ID,CHAR,D1T443S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_CHAR,USAGE_EXCP_ID,CHAR,D1T446P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1T446S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_CHAR,CHAR_TYPE_CD,CHAR,D1T446P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_CHAR,SEQ_NUM,NUMBER,D1T446P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_K,USAGE_EXCP_ID,CHAR,D1T444P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_K,ENV_ID,NUMBER,D1T444P0,2,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_PARM,USAGE_EXCP_ID,CHAR,D1T445P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_PARM,PARM_SEQ,NUMBER,D1T445P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_TYPE,USAGE_EXCP_TYPE_CD,VARCHAR2,D1C415P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_TYPE_CHAR,USAGE_EXCP_TYPE_CD,VARCHAR2,D1C417P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_TYPE_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1C417S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_TYPE_CHAR,CHAR_TYPE_CD,CHAR,D1C417P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_TYPE_CHAR,SEQ_NUM,NUMBER,D1C417P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_EXCP_TYPE_L,USAGE_EXCP_TYPE_CD,VARCHAR2,D1C416P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_EXCP_TYPE_L,LANGUAGE_CD,CHAR,D1C416P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_K,D1_USAGE_ID,CHAR,D1T296P0,1,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_K,ENV_ID,NUMBER,D1T296P0,2,IOT - TOP,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_LOG,D1_USAGE_ID,CHAR,D1T286P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_LOG,CHAR_TYPE_CD,CHAR,D1T286S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_LOG,CHAR_TYPE_CD,CHAR,D1T286S2,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_LOG,SEQNO,NUMBER,D1T286P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_LOG,CHAR_VAL_FK1,VARCHAR2,D1T286S1,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_LOG,CHAR_VAL,CHAR,D1T286S2,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_LOG_PARM,D1_USAGE_ID,CHAR,D1T287P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_LOG_PARM,SEQNO,NUMBER,D1T287P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_LOG_PARM,PARM_SEQ,NUMBER,D1T287P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD,D1_USAGE_ID,CHAR,D1T283P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_PERIOD,PERIOD_SEQ_NUM,NUMBER,D1T283P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_ITEM_DET,D1_USAGE_ID,CHAR,D1T431P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_PERIOD_ITEM_DET,PERIOD_SEQ_NUM,NUMBER,D1T431P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_ITEM_DET,ITEM_SEQ_NUM,NUMBER,D1T431P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_SQ,D1_USAGE_ID,CHAR,D1T284P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,meter_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_PERIOD_SQ,PERIOD_SEQ_NUM,NUMBER,D1T284P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_SQ,SQ_SEQ_NUM,NUMBER,D1T284P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,meter_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_SQ_DATA,D1_USAGE_ID,CHAR,D1T497P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_PERIOD_SQ_DATA,PERIOD_SEQ_NUM,NUMBER,D1T497P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_SQ_DATA,SQ_SEQ_NUM,NUMBER,D1T497P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_PERIOD_SQ_DATA,SQ_DATA_DTTM,DATE,D1T497P0,4,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,Y,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_REL,D1_USAGE_ID,CHAR,D1T316P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_REL,REL_USAGE_ID,CHAR,D1T316S0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_REL,USAGE_REL_TYPE_FLG,CHAR,D1T316P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_REL,USAGE_REL_TYPE_FLG,CHAR,D1T316S0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_REL,D1_USAGE_ID,CHAR,D1T316S0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_SCALAR_DTL,D1_USAGE_ID,CHAR,D1T282P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USAGE_SCALAR_DTL,D1_SP_ID,CHAR,D1T282P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USAGE_SCALAR_DTL,SEQ_NUM,NUMBER,D1T282P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USER_DIV,USER_ID,CHAR,D1C603P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USER_DIV,DIVISION_CD,VARCHAR2,D1C603P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C556P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_CHAR,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C560P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_CHAR,CHAR_TYPE_CD,CHAR,D1C560P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_CHAR,SEQ_NUM,NUMBER,D1C560P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_L,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C557P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_L,LANGUAGE_CD,CHAR,D1C557P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_REQ_TYPE,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C558P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_USTYPE_USG_GRP,US_TYPE_CD,VARCHAR2,D1C561P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_USTYPE_USG_GRP,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C561P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_USTYPE_USG_GRP,US_TYPE_SEQ,NUMBER,D1C561P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_USTYPE_USG_GRP,SEQNO,NUMBER,D1C561P0,4,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_US_TYPE,D1_USG_CAL_TYPE_CD,VARCHAR2,D1C559P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_CAL_TYPE_US_TYPE,US_TYPE_CD,VARCHAR2,D1C559P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_CAL_TYPE_US_TYPE,US_TYPE_SEQ,NUMBER,D1C559P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_GRP,USG_GRP_CD,VARCHAR2,D1C194P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_GRP_CHAR,USG_GRP_CD,VARCHAR2,D1C197P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_GRP_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1C197S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_GRP_CHAR,CHAR_TYPE_CD,CHAR,D1C197P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_GRP_CHAR,SEQ_NUM,NUMBER,D1C197P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_GRP_L,USG_GRP_CD,VARCHAR2,D1C195P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_GRP_L,LANGUAGE_CD,CHAR,D1C195P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_GRP_VAL_DC_TYPE,USG_GRP_CD,VARCHAR2,D1C196P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_GRP_VAL_DC_TYPE,DEVICE_CONFIG_TYPE_CD,VARCHAR2,D1C196P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE,USG_GRP_CD,VARCHAR2,D1C198P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE,USG_RULE_CD,VARCHAR2,D1C198P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_CHAR,USG_GRP_CD,VARCHAR2,D1C200P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1C200S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_CHAR,USG_RULE_CD,VARCHAR2,D1C200P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_CHAR,CHAR_TYPE_CD,CHAR,D1C200P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_CHAR,SEQ_NUM,NUMBER,D1C200P0,4,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT,USG_GRP_CD,VARCHAR2,D1C201P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_ELIG_CRIT,USG_RULE_CD,VARCHAR2,D1C201P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT,CRIT_SEQ,NUMBER,D1C201P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_CHAR,USG_GRP_CD,VARCHAR2,D1C203P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_ELIG_CRIT_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1C203S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_ELIG_CRIT_CHAR,USG_RULE_CD,VARCHAR2,D1C203P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_CHAR,CRIT_SEQ,NUMBER,D1C203P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_CHAR,CHAR_TYPE_CD,CHAR,D1C203P0,4,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_CHAR,SEQ_NUM,NUMBER,D1C203P0,5,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_L,USG_GRP_CD,VARCHAR2,D1C202P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_ELIG_CRIT_L,USG_RULE_CD,VARCHAR2,D1C202P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_L,CRIT_SEQ,NUMBER,D1C202P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_ELIG_CRIT_L,LANGUAGE_CD,CHAR,D1C202P0,4,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_L,USG_GRP_CD,VARCHAR2,D1C199P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_USG_RULE_L,USG_RULE_CD,VARCHAR2,D1C199P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_USG_RULE_L,LANGUAGE_CD,CHAR,D1C199P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_CHAR,US_ID,CHAR,D1M218P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_CHAR,SRCH_CHAR_VAL,VARCHAR2,D1M218S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_CHAR,CHAR_TYPE_CD,CHAR,D1M218P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_CHAR,EFFDT,DATE,D1M218P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,Y,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_CONTACT,US_ID,CHAR,D1M215P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,Y,customer_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_CONTACT,CONTACT_ID,CHAR,D1M215S0,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,Y,customer_ops,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_CONTACT,CONTACT_ID,CHAR,D1M215P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,customer_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_CONTACT,US_CNTCT_REL_FLG,CHAR,D1M215P0,3,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,Y,customer_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_CONTACT,US_ID,CHAR,D1M215S0,2,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,N,Y,N,Y,customer_ops,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
D1_US_DYN_OPT,US_ID,CHAR,D1M420P0,1,NORMAL,VALID,VISIBLE,NO,UNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_DYN_OPT,DYN_OPT_ID,CHAR,D1M420S1,1,NORMAL,VALID,VISIBLE,NO,NONUNIQUE,Y,Y,N,N,,MEDIUM,Good candidate for equality or IN pre-filter.
D1_US_DYN_OPT,DYN_OPT_ID,CHAR,D1M420P0,2,NORMAL,VALID,VISIBLE,NO,UNIQUE,N,Y,N,N,,LOW,Not a leading indexed column; avoid as first pre-filter predicate.
