OWNER,TABLE_NAME,TABLE_COMMENT,TABLESPACE_NAME,TEMPORARY,PARTITIONED,NUM_ROWS,BLOCKS,AVG_ROW_LEN,LAST_ANALYZED
CISADM,D1_FACTOR_L,,CISTS_01,N,NO,9,4,66,2026-01-23 02:18:51
CISADM,D1_FACTOR_VALUE,,CISTS_01,N,NO,26,4,112,2026-02-28 22:20:29
CISADM,D1_FACTOR_VALUE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:09
CISADM,D1_GTT1,,,Y,NO,,,,
CISADM,D1_GTT10,,,Y,NO,,,,
CISADM,D1_GTT2,,,Y,NO,,,,
CISADM,D1_GTT3,,,Y,NO,,,,
CISADM,D1_GTT4,,,Y,NO,,,,
CISADM,D1_GTT5,,,Y,NO,,,,
CISADM,D1_GTT6,,,Y,NO,,,,
CISADM,D1_GTT7,,,Y,NO,,,,
CISADM,D1_GTT8,,,Y,NO,,,,
CISADM,D1_GTT9,,,Y,NO,,,,
CISADM,D1_IMD_CTRL,,CISTS_01,N,NO,344,24,101,2026-01-23 02:17:58
CISADM,D1_IMD_CTRL_SEEDER,,CISTS_01,N,NO,4,4,101,2026-01-07 21:32:09
CISADM,D1_INIT_MSRMT_DATA,,CISTS_01,N,NO,694598,633728,3634,2026-02-27 02:16:01
CISADM,D1_INIT_MSRMT_DATA_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:20
CISADM,D1_INIT_MSRMT_DATA_K,,,N,NO,694579,,20,2026-01-07 21:32:20
CISADM,D1_INIT_MSRMT_DATA_LOG,,CISTS_01,N,NO,564585,19652,116,2026-01-23 02:19:57
CISADM,D1_INIT_MSRMT_DATA_LOG_PARM,,CISTS_01,N,NO,1118242,14566,58,2026-01-07 21:32:22
CISADM,D1_INIT_MSRMT_SNAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:23
CISADM,D1_INIT_MSRMT_SNAP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:23
CISADM,D1_INIT_MSRMT_SNAP_K,,,N,NO,0,,0,2026-01-07 21:32:24
CISADM,D1_INIT_MSRMT_SNAP_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:24
CISADM,D1_INIT_MSRMT_SNAP_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:24
CISADM,D1_INSTALL_EVT,,CISTS_01,N,NO,24992,1068,235,2026-01-28 02:15:11
CISADM,D1_INSTALL_EVT_CHAR,,CISTS_01,N,NO,75,5,78,2026-01-16 02:05:25
CISADM,D1_INSTALL_EVT_K,,,N,NO,24992,,18,2026-01-07 21:32:24
CISADM,D1_INSTALL_EVT_LOG,,CISTS_01,N,NO,34381,1214,106,2026-01-07 21:32:24
CISADM,D1_INSTALL_EVT_LOG_PARM,,CISTS_01,N,NO,12390,127,32,2026-01-07 21:32:25
CISADM,D1_INT_SNAP_MAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MANUFACTURER,,CISTS_01,N,NO,11,4,43,2026-01-27 02:21:53
CISADM,D1_MANUFACTURER_L,,CISTS_01,N,NO,11,4,25,2026-02-18 02:13:49
CISADM,D1_MC_COMPAR_PERIOD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MC_COMPAR_PERIOD_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MC_COMPAR_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MC_COMPAR_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MC_COMPAR_TYPE_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:25
CISADM,D1_MC_TYPE_VALUE_IDENTIFIER,,CISTS_01,N,NO,9,4,49,2026-01-09 02:12:19
CISADM,D1_MC_TYPE_VALUE_IDENTIFIER_L,,CISTS_01,N,NO,9,4,32,2026-01-23 02:18:51
CISADM,D1_MDSI,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:26
CISADM,D1_MDSI_K,,,N,NO,0,,0,2026-01-07 21:32:26
CISADM,D1_MDSS,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:26
CISADM,D1_MDSS_K,,,N,NO,0,,0,2026-01-07 21:32:26
CISADM,D1_MEASR_BK_1027,,CISTS_01,N,NO,3357782,160541,170,2026-01-08 02:37:35
CISADM,D1_MEASR_COMP,,CISTS_01,N,NO,28504,1388,287,2026-01-30 02:21:37
CISADM,D1_MEASR_COMP_ATTRIBUTES,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:30
CISADM,D1_MEASR_COMP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_IDENTIFIER,,CISTS_01,N,NO,26729,249,39,2026-01-09 02:12:55
CISADM,D1_MEASR_COMP_K,,,N,NO,28504,,18,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_LOG,,CISTS_01,N,NO,28535,1008,106,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_LOG_PARM,,CISTS_01,N,NO,94,4,36,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_SET,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_SET_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:31
CISADM,D1_MEASR_COMP_SET_CRIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_DIMENSION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_PARTICIPANT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SET_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_SMALL_CORRECT,,CISTS_01,N,NO,728,13,41,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_TYPE,,CISTS_01,N,NO,9,5,1247,2026-01-30 02:21:34
CISADM,D1_MEASR_COMP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MEASR_COMP_TYPE_L,,CISTS_01,N,NO,9,4,59,2026-01-29 02:18:01
CISADM,D1_MEASR_COMP_TYPE_VEE_GRP,,CISTS_01,N,NO,90,4,37,2026-02-28 22:20:29
CISADM,D1_MEASR_COMP_TYP_FBK_VEE_GRP,,CISTS_01,N,NO,27,4,46,2026-02-28 22:20:29
CISADM,D1_MEASR_COMP_VEE_GROUP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_CONTRACT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_DT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_K,,,N,NO,0,,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:32
CISADM,D1_MKT_AWARD_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_K,,,N,NO,0,,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_CONTRACT_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_FALLBACK_SPR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_K,,,N,NO,0,,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_SET,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_SET_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:33
CISADM,D1_MKT_PRODUCT_SET_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_PRODUCT_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_PRODUCT_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_PRODUCT_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_REL_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_ATTR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_K,,,N,NO,0,,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:34
CISADM,D1_MKT_RP_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:35
CISADM,D1_MKT_RP_REL_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:35
CISADM,D1_MKT_VALID_SPR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:35
CISADM,D1_MODEL,,CISTS_01,N,NO,57,4,33,2026-01-07 21:32:35
CISADM,D1_MODEL_L,,CISTS_01,N,NO,57,4,46,2026-02-18 02:13:49
CISADM,D1_MSRMT,,CISTS_01,N,NO,1680195,80896,177,2026-01-17 22:12:49
CISADM,D1_MSRMT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:37
CISADM,D1_MSRMT_CYC,,CISTS_01,N,NO,9,4,106,2026-01-09 02:12:16
CISADM,D1_MSRMT_CYC_BILL_CYC,,CISTS_01,N,NO,9,4,14,2026-02-13 02:16:58
CISADM,D1_MSRMT_CYC_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:37
CISADM,D1_MSRMT_CYC_L,,CISTS_01,N,NO,9,4,37,2026-01-30 02:21:34
CISADM,D1_MSRMT_CYC_MCR,,CISTS_01,N,NO,9,4,42,2026-01-23 02:18:52
CISADM,D1_MSRMT_CYC_RTE,,CISTS_01,N,NO,74,5,59,2026-01-30 02:21:34
CISADM,D1_MSRMT_CYC_RTE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_CYC_RTE_L,,CISTS_01,N,NO,74,4,29,2026-01-29 02:18:01
CISADM,D1_MSRMT_CYC_SCHED,,CISTS_01,N,NO,437,12,88,2026-01-30 02:21:34
CISADM,D1_MSRMT_CYC_SCHED_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_CYC_SCHED_RTE,,CISTS_01,N,NO,2570,20,33,2026-01-30 02:21:34
CISADM,D1_MSRMT_DATA_SNAP_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_DATA_SNAP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_DATA_SNAP_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_LOG,,CISTS_01,N,NO,16216,16383,3769,2026-01-27 02:22:12
CISADM,D1_MSRMT_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MSRMT_TMP,,,Y,NO,,,,
CISADM,D1_MULTI_VAR_FACTOR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MULTI_VAR_FACTOR_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:38
CISADM,D1_MULTI_VAR_FACTOR_VAL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_MULTI_VAR_FACTOR_VAL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC_K,,,N,NO,0,,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_LOC_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_NW_NODE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_OBIEE_EVENT_POLLING,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_ON_OFF_HIST,,CISTS_01,N,NO,29441,507,80,2026-01-09 02:13:16
CISADM,D1_PROC_MTHD,,CISTS_01,N,NO,19,4,323,2026-01-16 02:05:29
CISADM,D1_PROC_MTHD_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_PROC_MTHD_L,,CISTS_01,N,NO,19,4,41,2026-01-09 02:12:19
CISADM,D1_PROC_TIMETABLE_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_PROC_TIMETABLE_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_REFERENCED_MKT_PRODUCT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT_DIMENSION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT_DIM_COMB,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT_DIM_VAL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:39
CISADM,D1_SETT_UNIT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:40
CISADM,D1_SNAPSHOT_DL_CTRL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:40
CISADM,D1_SP,,CISTS_01,N,NO,32976,2304,414,2026-02-21 22:16:51
CISADM,D1_SPR,,CISTS_01,N,NO,5,4,481,2026-01-09 02:12:28
CISADM,D1_SPR_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:40
CISADM,D1_SPR_DT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:40
CISADM,D1_SPR_L,,CISTS_01,N,NO,5,4,26,2026-01-30 02:21:34
CISADM,D1_SP_CHAR,,CISTS_01,N,NO,35039,766,65,2026-01-09 02:13:23
CISADM,D1_SP_CONTACT,,CISTS_01,N,NO,30876,464,34,2026-01-09 02:13:13
CISADM,D1_SP_EQPMNT,,CISTS_01,N,NO,25642,366,44,2026-01-30 02:21:36
CISADM,D1_SP_FACILITY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:41
CISADM,D1_SP_IDENTIFIER,,CISTS_01,N,NO,98901,1024,45,2026-02-12 02:14:28
CISADM,D1_SP_K,,,N,NO,32966,,18,2026-01-07 21:32:41
CISADM,D1_SP_LOG,,CISTS_01,N,NO,33339,1280,106,2026-02-12 02:14:30
CISADM,D1_SP_LOG_PARM,,CISTS_01,N,NO,1818,24,34,2026-02-12 02:14:26
CISADM,D1_SP_MKT_PARTICIPANT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:42
CISADM,D1_SP_MSRMT_CYC_SCHED_RTE,,CISTS_01,N,NO,848476,38823,127,2026-01-30 02:22:12
CISADM,D1_SP_QTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:42
CISADM,D1_SP_QTY_K,,,N,NO,0,,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_TYPE_IDENTIFIER,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_TYPE_IDENTIFIER_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_QTY_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_SNAP_DL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_SNAP_DL_K,,,N,NO,0,,0,2026-01-07 21:32:43
CISADM,D1_SP_TYPE,,CISTS_01,N,NO,20,4,331,2026-02-21 22:16:50
CISADM,D1_SP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_TYPE_DEVICE_TYPE,,CISTS_01,N,NO,28,4,23,2026-01-16 02:05:31
CISADM,D1_SP_TYPE_DISCONNECT_LOCATION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_TYPE_DIV,,CISTS_01,N,NO,20,4,14,2026-01-16 02:05:29
CISADM,D1_SP_TYPE_FIELD_TASK_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_TYPE_L,,CISTS_01,N,NO,20,4,35,2026-01-29 02:18:01
CISADM,D1_SP_UNR_USG_SNAP_DL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_UNR_USG_SNAP_DL_K,,,N,NO,0,,0,2026-01-07 21:32:43
CISADM,D1_SP_USG_SNAP_DL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:43
CISADM,D1_SP_USG_SNAP_DL_K,,,N,NO,0,,0,2026-01-07 21:32:44
CISADM,D1_SP_VEE_EXCP_SNAP_DL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_SP_VEE_EXCP_SNAP_DL_K,,,N,NO,0,,0,2026-01-07 21:32:44
CISADM,D1_SQI,,CISTS_01,N,NO,44,4,56,2026-01-07 21:32:44
CISADM,D1_SQI_L,,CISTS_01,N,NO,44,4,34,2026-01-09 02:12:18
CISADM,D1_STG_MSRMT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_SVC_TYPE,,CISTS_01,N,NO,7,4,36,2026-01-16 02:05:27
CISADM,D1_SVC_TYPE_L,,CISTS_01,N,NO,7,4,18,2026-01-16 02:05:27
CISADM,D1_TOU,,CISTS_01,N,NO,4,4,257,2026-01-29 02:18:01
CISADM,D1_TOU_GRP,,CISTS_01,N,NO,1,4,41,2026-01-29 02:18:01
CISADM,D1_TOU_GRP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_GRP_L,,CISTS_01,N,NO,1,4,49,2026-01-29 02:18:01
CISADM,D1_TOU_GRP_TOU,,CISTS_01,N,NO,3,4,16,2026-01-07 21:32:44
CISADM,D1_TOU_L,,CISTS_01,N,NO,4,4,21,2026-01-09 02:12:31
CISADM,D1_TOU_MAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_DATA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_DATA_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_DATA_TMP,,,Y,NO,,,,
CISADM,D1_TOU_MAP_DATA_TMP2,,,Y,NO,,,,
CISADM,D1_TOU_MAP_DYN_OPT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_K,,,N,NO,0,,0,2026-01-07 21:32:44
CISADM,D1_TOU_MAP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_TMPLT,,CISTS_01,N,NO,1,4,3378,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_TMPLT_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_TMPLT_L,,CISTS_01,N,NO,1,4,66,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_TYPE,,CISTS_01,N,NO,1,4,101,2026-02-03 02:14:28
CISADM,D1_TOU_MAP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_TOU_MAP_TYPE_L,,CISTS_01,N,NO,1,4,52,2026-02-03 02:14:28
CISADM,D1_TOU_MAP_TYPE_TMPLT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:45
CISADM,D1_UOM,,CISTS_01,N,NO,33,4,61,2026-01-09 02:12:27
CISADM,D1_UOM_L,,CISTS_01,N,NO,33,4,31,2026-01-09 02:12:21
CISADM,D1_US,,CISTS_01,N,NO,68115,3840,374,2026-01-23 02:19:08
CISADM,D1_USAGE,,CISTS_01,N,NO,684188,348672,3001,2026-01-23 02:23:03
CISADM,D1_USAGE_CAL_TYPE_CTRL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:52
CISADM,D1_USAGE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:52
CISADM,D1_USAGE_CTRL,,CISTS_01,N,NO,3460,112,67,2026-01-09 02:12:51
CISADM,D1_USAGE_EXCP,,CISTS_01,N,NO,539601,24576,164,2026-01-20 02:18:49
CISADM,D1_USAGE_EXCP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:53
CISADM,D1_USAGE_EXCP_K,,,N,NO,539599,,20,2026-01-07 21:32:53
CISADM,D1_USAGE_EXCP_PARM,,CISTS_01,N,NO,1605425,19456,48,2026-01-09 02:16:55
CISADM,D1_USAGE_EXCP_TYPE,,CISTS_01,N,NO,4,4,85,2026-01-09 02:12:15
CISADM,D1_USAGE_EXCP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:32:54
CISADM,D1_USAGE_EXCP_TYPE_L,,CISTS_01,N,NO,4,4,39,2026-01-09 02:12:30
CISADM,D1_USAGE_K,,,N,NO,684162,,20,2026-01-07 21:32:55
CISADM,D1_USAGE_LOG,,CISTS_01,N,NO,12631121,439680,109,2026-01-09 02:31:15
CISADM,D1_USAGE_LOG_PARM,,CISTS_01,N,NO,18045938,205696,46,2026-01-09 02:27:08
CISADM,D1_USAGE_PERIOD,,CISTS_01,N,NO,656981,17408,174,2026-01-09 02:16:32
CISADM,D1_USAGE_PERIOD_ITEM_DET,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:51
CISADM,D1_USAGE_PERIOD_SQ,,CISTS_01,N,NO,679716,28672,294,2026-01-27 02:22:14
CISADM,D1_USAGE_PERIOD_SQ_DATA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:52
CISADM,D1_USAGE_REL,,CISTS_01,N,NO,84,5,38,2026-01-09 02:12:12
CISADM,D1_USAGE_SCALAR_DTL,,CISTS_01,N,NO,720055,31744,298,2026-02-20 02:20:50
CISADM,D1_USER_DIV,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE_REQ_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE_USTYPE_USG_GRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_CAL_TYPE_US_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_GRP,,CISTS_01,N,NO,9,4,48,2026-02-14 22:23:50
CISADM,D1_USG_GRP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:54
CISADM,D1_USG_GRP_L,,CISTS_01,N,NO,9,4,71,2026-01-20 02:18:25
CISADM,D1_USG_GRP_VAL_DC_TYPE,,CISTS_01,N,NO,14,4,31,2026-01-07 21:33:55
CISADM,D1_USG_RULE,,CISTS_01,N,NO,19,10,2278,2026-01-09 02:12:38
CISADM,D1_USG_RULE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:55
CISADM,D1_USG_RULE_ELIG_CRIT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:33:55
