OWNER,TABLE_NAME,PARTITION_NAME,OBJECT_TYPE,NUM_ROWS,BLOCKS,AVG_ROW_LEN,SAMPLE_SIZE,LAST_ANALYZED,STALE_STATS,GLOBAL_STATS,USER_STATS
CISADM,CI_INTV_PF_TYP,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_PF_TYP_L,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_REG_ALG,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_REG_TYP,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_REG_TYP_L,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_VAL,,TABLE,1,5,26,1,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_VAL_SET,,TABLE,1,5,59,1,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_INTV_VAL_SET_K,,TABLE,1,,18,1,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_CHAR,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_EQ,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_K,,TABLE,0,,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_LOC_HIS,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_LOC_HIS_K,,TABLE,0,,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_SQ_EST,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_STK_LOC,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_TYPE,,TABLE,11,8,31,11,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_TYPE_EQ,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_TYPE_L,,TABLE,22,8,40,22,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_ITEM_TYP_CHA,,TABLE,0,0,0,0,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_LANDLORD,,TABLE,117,5,57,117,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_LANDLORD_K,,TABLE,117,,16,117,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_LANGUAGE,,TABLE,2,8,39,2,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_LETTER_TMPL,,TABLE,29,4,71,29,2026-02-04 05:00:39,NO,YES,NO
CISADM,CI_LETTER_TMPL_L,,TABLE,58,8,46,58,2026-05-23 05:00:30,NO,YES,NO
CISADM,CI_LL_DETAIL,,TABLE,810,5,28,810,2026-02-03 17:45:45,NO,YES,NO
CISADM,CI_LOOKUP_FIELD,,TABLE,2784,64,61,2784,2026-02-04 05:00:46,NO,YES,NO
CISADM,CI_LOOKUP_VAL,,TABLE,11480,256,60,11480,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_LOOKUP_VAL_L,,TABLE,22947,508,88,22947,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_MATCH_EVT,,TABLE,0,0,0,0,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_MATCH_EVT_K,,TABLE,0,,0,0,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_MATCH_TYPE,,TABLE,0,0,0,0,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_MATCH_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:45:46,NO,YES,NO
CISADM,CI_MD_ATT_TY,,TABLE,107,5,34,107,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_AT_DTL,,TABLE,106,6,57,106,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_AT_DTL_L,,TABLE,212,8,68,212,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_CONST,,TABLE,12165,512,79,12165,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_CONST_FLD,,TABLE,17624,512,55,17624,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_CTL,,TABLE,20,4,15,20,2026-02-03 17:45:47,NO,YES,NO
CISADM,CI_MD_CTL_L,,TABLE,40,8,44,40,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_CTL_TMPL,,TABLE,225,5,24,225,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_ELTY,,TABLE,34,4,8,34,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_ELTY_AT,,TABLE,489,10,31,489,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_ELTY_L,,TABLE,68,8,28,68,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_FLD,,TABLE,38275,1664,119,38275,2026-02-04 05:01:02,NO,YES,NO
CISADM,CI_MD_FLD_ADDTL,,TABLE,38247,370,44,38247,2026-02-04 05:00:58,NO,YES,NO
CISADM,CI_MD_FLD_L,,TABLE,76519,2286,138,76519,2026-02-03 17:45:48,NO,YES,NO
CISADM,CI_MD_IDX,,TABLE,5232,43,54,5232,2026-02-04 05:00:46,NO,YES,NO
CISADM,CI_MD_IDX_FLD,,TABLE,10543,88,55,10543,2026-02-04 05:00:48,NO,YES,NO
CISADM,CI_MD_LOOKUP_F,,TABLE,12,4,34,12,2026-02-03 17:45:50,NO,YES,NO
CISADM,CI_MD_MENU,,TABLE,956,24,48,956,2026-02-04 05:00:44,NO,YES,NO
CISADM,CI_MD_MENU_IMOD,,TABLE,1384,24,24,1384,2026-02-04 05:00:44,NO,YES,NO
CISADM,CI_MD_MENU_ITEM,,TABLE,2981,256,112,2981,2026-02-04 05:00:54,NO,YES,NO
CISADM,CI_MD_MENU_ITEM_L,,TABLE,5962,63,47,5962,2026-02-03 17:45:50,NO,YES,NO
CISADM,CI_MD_MENU_L,,TABLE,1912,39,75,1912,2026-02-03 17:45:50,NO,YES,NO
CISADM,CI_MD_MENU_LINE,,TABLE,2218,56,50,2218,2026-02-04 05:00:46,NO,YES,NO
CISADM,CI_MD_MENU_LINE_L,,TABLE,4436,39,26,4436,2026-02-03 17:45:50,NO,YES,NO
CISADM,CI_MD_MENU_MOD,,TABLE,0,0,0,0,2026-02-03 17:45:51,NO,YES,NO
CISADM,CI_MD_MO,,TABLE,757,32,75,757,2026-02-03 17:45:51,NO,YES,NO
CISADM,CI_MD_MO_ALG,,TABLE,579,16,42,579,2026-02-04 05:00:43,NO,YES,NO
CISADM,CI_MD_MO_L,,TABLE,1514,23,46,1514,2026-02-03 17:45:51,NO,YES,NO
CISADM,CI_MD_MO_OPT,,TABLE,6773,80,39,6773,2026-02-04 05:00:47,NO,YES,NO
CISADM,CI_MD_MO_TBL,,TABLE,3135,256,91,3135,2026-02-03 17:45:51,NO,YES,NO
CISADM,CI_MD_MO_WRK,,TABLE,0,0,0,0,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_MSG,,TABLE,51,4,14,51,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_MSG_L,,TABLE,102,8,61,102,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_NAV,,TABLE,7078,384,121,7078,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_PDF,,TABLE,18,4,29,18,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_PDF_VAL,,TABLE,116,8,76,116,2026-02-03 17:45:52,NO,YES,NO
CISADM,CI_MD_PRG_COM,,TABLE,12138,512,124,12138,2026-02-04 05:00:58,NO,YES,NO
CISADM,CI_MD_PRG_ELEM,,TABLE,32169,2432,215,32169,2026-02-03 17:45:53,NO,YES,NO
CISADM,CI_MD_PRG_EL_AT,,TABLE,17362,896,111,17362,2026-02-04 05:00:59,NO,YES,NO
CISADM,CI_MD_PRG_LOC,,TABLE,634,9,36,634,2026-02-04 05:00:43,NO,YES,NO
CISADM,CI_MD_PRG_MOD,,TABLE,396,7,24,396,2026-02-04 05:00:37,NO,YES,NO
CISADM,CI_MD_PRG_SEC,,TABLE,6014,256,101,6014,2026-02-04 05:00:54,NO,YES,NO
CISADM,CI_MD_PRG_SQL,,TABLE,17899,896,465,17899,2026-02-04 05:00:59,NO,YES,NO
CISADM,CI_MD_PRG_TAB,,TABLE,1915,88,101,1915,2026-02-04 05:00:48,NO,YES,NO
CISADM,CI_MD_PRG_VAR,,TABLE,75947,1534,57,75947,2026-02-04 05:01:01,NO,YES,NO
CISADM,CI_MD_RPT,,TABLE,31,8,60,31,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_RPT_L,,TABLE,62,8,379,62,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_RPT_LBL,,TABLE,442,13,50,442,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_RPT_PARM,,TABLE,72,8,72,72,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_RPT_PARM_L,,TABLE,144,8,164,144,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SO,,TABLE,14,4,112,14,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SOCG,,TABLE,36,8,825,36,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SOCG_FLD,,TABLE,60,7,148,60,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SOCG_FLDAT,,TABLE,12,4,96,12,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SOCG_L,,TABLE,72,8,49,72,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SOCG_SORT,,TABLE,20,4,71,20,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SO_L,,TABLE,28,8,65,28,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SO_RSFLD,,TABLE,79,8,137,79,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SO_RSFLDAT,,TABLE,8,4,91,8,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SRC_TYPE,,TABLE,8,4,40,8,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SRC_TYPE_L,,TABLE,16,8,34,16,2026-02-03 17:45:56,NO,YES,NO
CISADM,CI_MD_SVC,,TABLE,4187,112,55,4187,2026-02-18 05:00:26,NO,YES,NO
CISADM,CI_MD_SVC_L,,TABLE,8354,110,62,8354,2026-02-18 05:00:26,NO,YES,NO
CISADM,CI_MD_SVC_PRG,,TABLE,2870,64,40,2870,2026-02-04 05:00:47,NO,YES,NO
CISADM,CI_MD_TAB_MOD,,TABLE,48,4,35,48,2026-02-04 05:00:37,NO,YES,NO
CISADM,CI_MD_TBL,,TABLE,3795,384,255,3795,2026-02-04 05:00:57,NO,YES,NO
CISADM,CI_MD_TBL_ADDTL,,TABLE,3795,39,44,3795,2026-02-04 05:00:45,NO,YES,NO
CISADM,CI_MD_TBL_FLD,,TABLE,32494,1408,99,32494,2026-02-04 05:01:00,NO,YES,NO
CISADM,CI_MD_TBL_FLD_L,,TABLE,64988,1782,81,64988,2026-02-03 17:45:57,NO,YES,NO
CISADM,CI_MD_TBL_L,,TABLE,7592,252,74,7592,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TMPL,,TABLE,61,4,44,61,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TMPL_ELTY,,TABLE,409,6,17,409,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TMPL_L,,TABLE,122,8,38,122,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TMPL_VAR,,TABLE,2493,56,45,2493,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TMPL_VAR_L,,TABLE,4288,63,48,4288,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TOOLREP_XML,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_TOOL_REP,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_VAR,,TABLE,564,16,29,564,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_VAR_DTL,,TABLE,607,24,57,607,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_VAR_DTL_L,,TABLE,1214,16,52,1214,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_WRK_TBL,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_WRK_TBLFLD,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MD_WRK_TBL_L,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MEVT_CAN_RSN,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MEVT_CAN_RSN_L,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MFG,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MFG_L,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MKTMSG_TYPE,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MKTMSG_TYPE_ALG,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MKTMSG_TYPE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MKTMSG_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MODEL,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MODEL_L,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MPL_EXC,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MR,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MRR_STGE_UP,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MR_CHAR,,TABLE,0,0,0,0,2026-02-03 17:45:58,NO,YES,NO
CISADM,CI_MR_CYC,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_CYC_L,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_INSTR,,TABLE,4,4,8,4,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_INSTR_L,,TABLE,8,8,27,8,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_K,,TABLE,0,,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_REM,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_REM_ACTN,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_REM_BMSG,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_REM_EXCP,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE_CHAR,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE_L,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE_SEC,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE_TYPE,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_RTE_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_SCHED,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_SCHED_RTE,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_SOURCE,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_SOURCE_L,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_STAGE_DWN,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_STAGE_UP,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_STGUP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_STGUP_EXC,,TABLE,0,0,0,0,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_WARN,,TABLE,3,4,8,3,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MR_WARN_L,,TABLE,6,8,26,6,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MSG,,TABLE,22223,256,28,22223,2026-02-04 05:00:52,NO,YES,NO
CISADM,CI_MSG_CATEGORY,,TABLE,128,8,13,128,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MSG_CATEGORY_L,,TABLE,255,8,39,255,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MSG_L,,TABLE,44079,1270,132,44079,2026-02-03 17:45:59,NO,YES,NO
CISADM,CI_MSG_LOG,,TABLE,356800,12288,126,356800,2026-02-03 17:46:00,NO,YES,NO
CISADM,CI_MSG_LOGPARM,,TABLE,888595,7936,28,888595,2026-02-03 17:46:01,NO,YES,NO
CISADM,CI_MSG_LOG_PK,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CFGTY_RL,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CHAR,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CONFIG,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CONFIG_K,,TABLE,0,,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CONFIG_TY,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_CONFIG_TY_L,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_EQ,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_ID,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_ID_TYPE,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_ID_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_K,,TABLE,0,,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_LOC,,TABLE,3,4,8,3,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_LOC_HIS,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_LOC_HIS_K,,TABLE,0,,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_LOC_L,,TABLE,6,8,27,6,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_STK_LOC,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_TYPE,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_TYPE_EQ,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_TYP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MTR_TY_CFGTY,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_MULT_ITEM,,TABLE,0,0,0,0,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_NAV_OPT,,TABLE,3770,389,226,3770,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_NAV_OPT_CTXT,,TABLE,2753,104,74,2753,2026-02-04 05:00:49,NO,YES,NO
CISADM,CI_NAV_OPT_L,,TABLE,7540,126,68,7540,2026-02-03 17:46:02,NO,YES,NO
CISADM,CI_NAV_OPT_USG,,TABLE,6671,256,46,6671,2026-02-04 05:00:53,NO,YES,NO
CISADM,CI_NB_RULE,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_RULE_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_RULE_PARM,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_RULE_VER,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_SA,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_SCHED_PAY,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NB_SCHED_PAY_K,,TABLE,0,,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NCD,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NCD_TYPE,,TABLE,5,4,16,5,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NCD_TYPE_L,,TABLE,10,8,37,10,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DNTY_CTXT,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN,,TABLE,100,5,105,100,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_CHAR,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_CTXT,,TABLE,200,5,72,200,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_EXC,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_EXP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_FORM,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_FORM_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_K,,TABLE,0,,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_PROF,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_PROF_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_TYPE,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_DWN_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_CHAR,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_CTXT,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_EXCP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_XSPL,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_XTYPE,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_UP_XTYPE_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_NT_XID,,TABLE,6,4,108,6,2026-03-28 05:00:11,NO,YES,NO
CISADM,CI_NT_XID_L,,TABLE,12,8,67,12,2026-02-18 05:00:12,NO,YES,NO
CISADM,CI_OD_EVT,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_EVT_DEP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_EVT_TYPE,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_EVT_TYPE_ALG,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_EVT_TYPE_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_K,,TABLE,0,,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_LOG,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_LOGPARM,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_OBJ,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_TMP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_TMP_ALG,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_PROC_TMP_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_RESP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_RESP_DEP,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OD_RULE_ALG,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OEVT_CAN_RSN,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OEVT_CAN_RSN_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OP_AREA,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_OP_AREA_L,,TABLE,0,0,0,0,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_PAY,,TABLE,39685,496,84,39685,2026-02-03 17:46:03,NO,YES,NO
CISADM,CI_PAY_CAN_RSN,,TABLE,13,4,20,13,2026-02-03 17:46:04,NO,YES,NO
CISADM,CI_PAY_CAN_RSN_L,,TABLE,26,8,31,26,2026-02-03 17:46:04,NO,YES,NO
CISADM,CI_PAY_CHAR,,TABLE,421,13,85,421,2026-02-03 17:46:04,NO,YES,NO
CISADM,CI_PAY_EVENT,,TABLE,39684,370,44,39684,2026-02-03 17:46:04,NO,YES,NO
CISADM,CI_PAY_EVENT_K,,TABLE,39684,,18,39684,2026-02-03 17:46:05,NO,YES,NO
CISADM,CI_PAY_EVT_CHAR,,TABLE,0,0,0,0,2026-02-03 17:46:05,NO,YES,NO
CISADM,CI_PAY_EVT_EXCP,,TABLE,0,5,0,0,2026-02-26 05:00:10,NO,YES,NO
CISADM,CI_PAY_EXCP,,TABLE,0,5,0,0,2026-05-20 05:00:16,NO,YES,NO
CISADM,CI_PAY_K,,TABLE,39685,,18,39685,2026-02-03 17:46:05,NO,YES,NO
CISADM,CI_PAY_METH,,TABLE,3,4,19,3,2026-02-03 17:46:05,NO,YES,NO
CISADM,CI_PAY_METH_L,,TABLE,6,8,33,6,2026-02-03 17:46:05,NO,YES,NO
