OWNER,TABLE_NAME,INDEX_NAME,UNIQUENESS,INDEX_TYPE,STATUS,VISIBILITY,TABLESPACE_NAME,PARTITIONED,LAST_ANALYZED
CISADM,CI_ACCT_MGRP_RL,XC019P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:57
CISADM,CI_ACCT_MSG,XM022P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:11
CISADM,CI_ACCT_MSG_PRM,XT077P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:11
CISADM,CI_ACCT_PER,XM150P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:17:14
CISADM,CI_ACCT_PER,XM150S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:17:15
CISADM,CI_ACCT_REL_TYP,XC010P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:30
CISADM,CI_ACCT_REL_TYP_L,XC595P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:14
CISADM,CI_ACC_GRP,XC667P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:18
CISADM,CI_ACC_GRP_DAR,XC692P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:17
CISADM,CI_ACC_GRP_L,XC668P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:26
CISADM,CI_ACC_GRP_ROLE,F1C776P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:32
CISADM,CI_ADJ,XT012P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:47
CISADM,CI_ADJ,XT012S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:44
CISADM,CI_ADJ,XT012S2,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:46
CISADM,CI_ADJ,XT012S4,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:49
CISADM,CI_ADJT_ADJTPRF,XC017P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:31
CISADM,CI_ADJT_ADJTPRF,XC017S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:31
CISADM,CI_ADJ_APREQ,XT160P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:51
CISADM,CI_ADJ_APREQ,XT160S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:50
CISADM,CI_ADJ_APREQ,XT160S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:50
CISADM,CI_ADJ_APREQ_K,XT502P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:36
CISADM,CI_ADJ_CALC_LN,XT310P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:59
CISADM,CI_ADJ_CAN_RSN,XC014P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:27
CISADM,CI_ADJ_CAN_RSN_L,XC594P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:31
CISADM,CI_ADJ_CHAR,XC781P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-15 02:19:58
CISADM,CI_ADJ_CHAR,XC781S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-15 02:19:58
CISADM,CI_ADJ_CL_CHAR,XT309P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:38
CISADM,CI_ADJ_K,XT501P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:20:33
CISADM,CI_ADJ_STG_CTL,XT351P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:47
CISADM,CI_ADJ_STG_CTL,XT351S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:47
CISADM,CI_ADJ_STG_CTL_CHAR,XT352P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:05
CISADM,CI_ADJ_STG_CTL_CHAR,XT352S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:05
CISADM,CI_ADJ_STG_CTL_MSGP,XT353P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:32
CISADM,CI_ADJ_STG_UP,XT354P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:56
CISADM,CI_ADJ_STG_UP,XT354S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:56
CISADM,CI_ADJ_STG_UP,XT354S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:56
CISADM,CI_ADJ_STG_UP_CHAR,XT355P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:01
CISADM,CI_ADJ_STG_UP_CHAR,XT355S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:11:01
CISADM,CI_ADJ_STG_UP_MSGP,XT356P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:47
CISADM,CI_ADJ_TYPE,XC016P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:52
CISADM,CI_ADJ_TYPE_L,XC597P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:50
CISADM,CI_ADJ_TYP_PROF,XC015P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-20 02:18:25
CISADM,CI_ADJ_TYP_PROF_L,XC596P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-20 02:18:25
CISADM,CI_ADJ_TY_ALG,XC696P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:16
CISADM,CI_ADJ_TY_CHAR,XC297P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:33
CISADM,CI_ADM_RVW_SCH,XM210P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-27 02:12:58
CISADM,CI_ALERT_TYPE,XC226P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:16:58
CISADM,CI_ALERT_TYPE_L,XC018P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-14 22:23:50
CISADM,CI_ALG,XC305P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-13 02:15:06
CISADM,CI_ALG_L,XC321P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:47
CISADM,CI_ALG_PARM,XC306P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-15 02:21:36
CISADM,CI_ALG_TYPE,XC307P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-13 02:15:07
CISADM,CI_ALG_TYPE_L,XC327P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:13:18
CISADM,CI_ALG_TYPE_PRM,XC308P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-13 02:15:06
CISADM,CI_ALG_TYPE_PRM_L,XC330P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-13 02:15:06
CISADM,CI_ALG_VER,XC309P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-13 02:15:05
CISADM,CI_AM_ACTIVITY_TYPE,XC794P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:59
CISADM,CI_AM_ACTIVITY_TYPE_L,XC795P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:06
CISADM,CI_AM_REQ,XT604P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:44
CISADM,CI_AM_REQ,XT604S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:12:44
CISADM,CI_AM_REQ_K,XT607P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:29:25
CISADM,CI_AM_REQ_LOG,XT620P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:32
CISADM,CI_AM_REQ_LOG,XT620S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:32
CISADM,CI_AM_REQ_LOG_PARM,XT621P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:21
CISADM,CI_APAY_CLR_STG,XT003P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:22
CISADM,CI_APAY_CLR_STG,XT003S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:22
CISADM,CI_APAY_CLR_STG,XT003S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:22
CISADM,CI_APAY_CLR_STG,XT003S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:22
CISADM,CI_APAY_CLR_STG,XT003S4,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:22
CISADM,CI_APAY_CLR_STG_K,XT503P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:17:37
CISADM,CI_APAY_RT_TYPE,XC022P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:12
CISADM,CI_APAY_RT_TYPE_L,XC028P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:38
CISADM,CI_APAY_SRC,XC029P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:25:59
CISADM,CI_APAY_SRC_L,XC033P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-30 02:21:34
CISADM,CI_APPR_PROF,XC984P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:21
CISADM,CI_APPR_PROF_L,XC985P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:27
CISADM,CI_APPR_REQ,XT600P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-18 02:13:51
CISADM,CI_APPR_REQ_CHAR,XT601P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:19
CISADM,CI_APPR_REQ_CHAR,XT601S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:20
CISADM,CI_APPR_REQ_K,XT605P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:57
CISADM,CI_APPR_REQ_LOG,XT602P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:19:06
CISADM,CI_APPR_REQ_LOG,XT602S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:19:07
CISADM,CI_APPR_REQ_LOG_PARM,XT603P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:58
CISADM,CI_APP_SVC_ACC,XC999P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:13:04
CISADM,CI_APP_SVC_SCTY,XC366P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:27
CISADM,CI_APREQ_TYPE,XC023P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:17
CISADM,CI_APREQ_TYPE_L,XC626P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:26
CISADM,CI_ARC_ROOT_INST,XT256P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:13
CISADM,CI_ARC_ROOT_INST,XT256S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:13
CISADM,CI_ARC_ROOT_INST,XT256S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:13
CISADM,CI_ARC_ROOT_INST,XT256S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:13
CISADM,CI_ARC_ROOT_INST_K,XT504P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:29:26
CISADM,CI_ARC_ROOT_OBJ,XT257P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:44
CISADM,CI_ARC_ROOT_OBJ,XT257S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:44
CISADM,CI_ARC_ROOT_OBJ,XT257S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:14:44
CISADM,CI_ARC_ROOT_OBJ_K,XT505P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:29:27
CISADM,CI_ARC_ROOT_PK,XT258P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:53
CISADM,CI_ARC_ROOT_PK,XT258S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:53
CISADM,CI_AUDIT,XT021P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:46
CISADM,CI_AUDIT,XT021S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:46
CISADM,CI_AUDIT,XT021S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:46
CISADM,CI_AUDIT,XT021S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:46
CISADM,CI_AUDIT,XT021S4,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:46
CISADM,CI_AUDIT_K,XT506P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:29:27
CISADM,CI_BAL_CTL_GRP,XT064P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-31 22:17:15
CISADM,CI_BAL_CTL_GRP,XT064S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-31 22:17:15
CISADM,CI_BAL_CTL_MEM,XT004P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:19:11
CISADM,CI_BAL_CTL_TMP,XT005P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:19:02
CISADM,CI_BANK,XC003P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:22
CISADM,CI_BANK_ACCOUNT,XC002P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:26
CISADM,CI_BANK_ACCOUNT_L,XC333P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:25
CISADM,CI_BANK_L,XC334P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-16 02:05:31
CISADM,CI_BATCH_CTRL,XC026P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-04 02:18:22
CISADM,CI_BATCH_CTRL_ALG,FC436P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:50
CISADM,CI_BATCH_CTRL_L,XC335P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:54
CISADM,CI_BATCH_CTRL_P,XC372P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-15 02:21:38
CISADM,CI_BATCH_CTRL_P_L,XC373P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:13:19
CISADM,CI_BATCH_INST,XT071P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-14 22:23:59
CISADM,CI_BATCH_JOB,XT240P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:00
CISADM,CI_BATCH_JOB,XT240S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:00
CISADM,CI_BATCH_JOB,XT240S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-23 02:18:00
CISADM,CI_BATCH_JOB_K,XT507P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:41
CISADM,CI_BATCH_JOB_PRM,XT241P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:46
CISADM,CI_BATCH_RUN,XT028P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-21 02:21:44
CISADM,CI_BATCH_RUN,XT028S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-21 02:21:42
CISADM,CI_BATCH_THD,XT029P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-14 22:24:02
CISADM,CI_BCHG_LINE_UP,XT006P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:16:10
CISADM,CI_BCHG_READ,XT271P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:10
CISADM,CI_BCHG_READ,XT271S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:10
CISADM,CI_BCHG_READ,XT271S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:10
CISADM,CI_BCHG_SQ,XT081P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:14
CISADM,CI_BCHG_UP,XT007P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:00
CISADM,CI_BCHG_UP,XT007S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:00
CISADM,CI_BCHG_UP,XT007S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:00
CISADM,CI_BCHG_UP,XT007S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:00
CISADM,CI_BCHG_UP_EXCP,XT008P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:10:43
CISADM,CI_BCHG_UP_OVRD,XC168P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:34
CISADM,CI_BCHG_UP_READ,XT270P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:16
CISADM,CI_BCHG_UP_READ,XT270S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:16
CISADM,CI_BCHG_UP_READ,XT270S2,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:13:16
CISADM,CI_BCHG_UP_SQ,XT082P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:20
CISADM,CI_BCHG_UP_XTYP,XC035P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:24
CISADM,CI_BCHG_UP_XTYP_L,XC038P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:38
CISADM,CI_BF,XC030P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:16:07
CISADM,CI_BFCH_TOUGRP,XC404P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:14
CISADM,CI_BF_CHAR,XC031P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:36
CISADM,CI_BF_CHAR_DST,XC039P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:44
CISADM,CI_BF_L,XC336P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:19:09
CISADM,CI_BF_VAL,XC032P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-28 02:15:07
CISADM,CI_BILL,CM_XT112S3,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:18
CISADM,CI_BILL,XT033P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:15
CISADM,CI_BILL,XT033S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:19:54
CISADM,CI_BILL,XT033S2,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:02
CISADM,CI_BILL,XT033S3,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:19:59
CISADM,CI_BILL,XT033S4,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:19:57
CISADM,CI_BILL,XT033S5,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:07
CISADM,CI_BILL,XT033S7,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:13
CISADM,CI_BILL,XT033S8,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:20:04
CISADM,CI_BILL_CAN_RSN,XC034P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:14
CISADM,CI_BILL_CAN_RSN_L,XC337P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:28
CISADM,CI_BILL_CHAR,XT313P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:59
CISADM,CI_BILL_CHAR,XT313S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:59
CISADM,CI_BILL_CHG,XT035P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:13:05
CISADM,CI_BILL_CHG,XT035S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:13:05
CISADM,CI_BILL_CHG_K,XT509P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:59
CISADM,CI_BILL_CYC,XC036P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:39
CISADM,CI_BILL_CYC_L,XC338P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:39
CISADM,CI_BILL_CYC_SCH,XC037P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:46
CISADM,CI_BILL_CYC_SCH,XC037S1,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:46
CISADM,CI_BILL_CYC_SEC,C1C078P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:26:39
CISADM,CI_BILL_EXCP,XT038P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:18:37
CISADM,CI_BILL_K,XT508P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:21:18
CISADM,CI_BILL_MSG,XC040P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:27
CISADM,CI_BILL_MSGS,XT091P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:15:08
CISADM,CI_BILL_MSG_L,XC349P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:25
CISADM,CI_BILL_MSG_PRM,XT085P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:57
CISADM,CI_BILL_PERIOD,XC043P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:33
CISADM,CI_BILL_PERIOD_L,XC350P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:33
CISADM,CI_BILL_PER_SCH,XC042P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-13 02:15:39
CISADM,CI_BILL_ROUTING,XT075P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-14 22:24:06
CISADM,CI_BILL_ROUTING,XT075S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-14 22:24:09
CISADM,CI_BILL_RT_TYPE,XC045P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:14
CISADM,CI_BILL_RT_TYPE_L,XC360P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-02-11 02:19:41
CISADM,CI_BILL_RVW_SCH,XT219P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:12
CISADM,CI_BILL_RVW_SCH,XT219S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:15:58
CISADM,CI_BILL_SA,XT046P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:20:28
CISADM,CI_BILL_SA,XT046S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:20:27
CISADM,CI_BILL_SCNR,XT173P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:39
CISADM,CI_BILL_SCNR,XT173S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:08:39
CISADM,CI_BILL_SCNR_K,XT510P0,UNIQUE,IOT - TOP,VALID,VISIBLE,CISTS_01,NO,2026-01-07 21:29:36
CISADM,CI_BILL_SCNR_SQ,XT174P0,UNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-08 02:09:11
CISADM,CI_BILL_SEG_TYP,CC047S1,NONUNIQUE,NORMAL,VALID,VISIBLE,CISTS_01,NO,2026-01-09 02:12:17
