section,domain_name,Service_Agreement___Domain
section,workstream,Customer Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_SA_CONTERM,CI_SA_CONTERM
CI_TOU_CONT_VAL,CI_TOU_CONT_VAL
CI_SA,CI_SA
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_PREM,CI_PREM
CI_SA_TYPE,CI_SA_TYPE
CI_BF_L,CI_BF_L
CI_TAX_EX_TYPE_L,CI_TAX_EX_TYPE_L
CI_TOU_GRP_L,CI_TOU_GRP_L
CI_TOU_L,CI_TOU_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CIS_DIVISION_L,CI_CIS_DIVISION_L
CI_PREM_TYPE_L,CI_PREM_TYPE_L
CI_SA_TYPE_L,CI_SA_TYPE_L
JoinTree_1,CI_SA_CONTERM

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.3) Account Context,Bill Cycle,JoinTree_1.CI_ACCT,BILL_CYC_CD,,
1.3) Account Context,Account Set Up Date,JoinTree_1.CI_ACCT,SETUP_DT,,
1.3) Account Context,Account Currency Code,JoinTree_1.CI_ACCT,CURRENCY_CD,,
1.3) Account Context,Acct Mgmt Grp Code,JoinTree_1.CI_ACCT,ACCT_MGMT_GRP_CD,,
1.3) Account Context,Alert Info,JoinTree_1.CI_ACCT,ALERT_INFO,,
1.3) Account Context,Bill After Date,JoinTree_1.CI_ACCT,BILL_AFTER_DT,,
1.3) Account Context,Protect Cyc Switch,JoinTree_1.CI_ACCT,PROTECT_CYC_SW,,
1.3) Account Context,Account CIS Division,JoinTree_1.CI_ACCT,CIS_DIVISION,,
1.3) Account Context,Mailing Prem ID,JoinTree_1.CI_ACCT,MAILING_PREM_ID,,
1.3) Account Context,Protect Prem Switch,JoinTree_1.CI_ACCT,PROTECT_PREM_SW,,
1.3) Account Context,Collection Class,JoinTree_1.CI_ACCT,COLL_CL_CD,,
1.3) Account Context,Cr Review Date,JoinTree_1.CI_ACCT,CR_REVIEW_DT,,
1.3) Account Context,Postpone Cr Rvw Date,JoinTree_1.CI_ACCT,POSTPONE_CR_RVW_DT,,
1.3) Account Context,Int Cr Review Switch,JoinTree_1.CI_ACCT,INT_CR_REVIEW_SW,,
1.3) Account Context,Customer Class,JoinTree_1.CI_ACCT,CUST_CL_CD,,
1.3) Account Context,Bill Prt Intercept,JoinTree_1.CI_ACCT,BILL_PRT_INTERCEPT,,
1.3) Account Context,No Dep Rvw Switch,JoinTree_1.CI_ACCT,NO_DEP_RVW_SW,,
1.3) Account Context,Bud Plan Code,JoinTree_1.CI_ACCT,BUD_PLAN_CD,,
1.3) Account Context,Version,JoinTree_1.CI_ACCT,VERSION,,
1.3) Account Context,Protect Div Switch,JoinTree_1.CI_ACCT,PROTECT_DIV_SW,,
1.3) Account Context,Access Grp Code,JoinTree_1.CI_ACCT,ACCESS_GRP_CD,,
1.3) Account Context,Acct Data Area,JoinTree_1.CI_ACCT,ACCT_DATA_AREA,,
1.4) Main Customer Account Link,Account ID,JoinTree_1.CI_ACCT_PER,ACCT_ID,,
1.4) Main Customer Account Link,Account Relationship Type,JoinTree_1.CI_ACCT_PER,ACCT_REL_TYPE_CD,,
1.4) Main Customer Account Link,Bill Addr Srce Flag,JoinTree_1.CI_ACCT_PER,BILL_ADDR_SRCE_FLG,,
1.4) Main Customer Account Link,Person ID,JoinTree_1.CI_ACCT_PER,PER_ID,,
1.4) Main Customer Account Link,Main Customer,JoinTree_1.CI_ACCT_PER,MAIN_CUST_SW,,
1.4) Main Customer Account Link,Financially Responsible,JoinTree_1.CI_ACCT_PER,FIN_RESP_SW,,
1.4) Main Customer Account Link,Thrd Pty Switch,JoinTree_1.CI_ACCT_PER,THRD_PTY_SW,,
1.4) Main Customer Account Link,Receive Copy Switch,JoinTree_1.CI_ACCT_PER,RECEIVE_COPY_SW,,
1.4) Main Customer Account Link,Bill Rte Type Code,JoinTree_1.CI_ACCT_PER,BILL_RTE_TYPE_CD,,
1.4) Main Customer Account Link,Bill Format Flag,JoinTree_1.CI_ACCT_PER,BILL_FORMAT_FLG,,
1.4) Main Customer Account Link,Nbr Bill Copies,JoinTree_1.CI_ACCT_PER,NBR_BILL_COPIES,,
1.4) Main Customer Account Link,Version,JoinTree_1.CI_ACCT_PER,VERSION,,
1.4) Main Customer Account Link,Cust Po ID,JoinTree_1.CI_ACCT_PER,CUST_PO_ID,,
1.4) Main Customer Account Link,Notify Switch,JoinTree_1.CI_ACCT_PER,NOTIFY_SW,,
1.4) Main Customer Account Link,Name Pfx Sfx,JoinTree_1.CI_ACCT_PER,NAME_PFX_SFX,,
1.4) Main Customer Account Link,Pfx Sfx Flag,JoinTree_1.CI_ACCT_PER,PFX_SFX_FLG,,
1.4) Main Customer Account Link,Qte Rte Type Code,JoinTree_1.CI_ACCT_PER,QTE_RTE_TYPE_CD,,
1.4) Main Customer Account Link,Recv Qte Switch,JoinTree_1.CI_ACCT_PER,RECV_QTE_SW,,
1.4) Main Customer Account Link,Web Access Flag,JoinTree_1.CI_ACCT_PER,WEB_ACCESS_FLG,,
1.4) Main Customer Account Link,Alw Pref Flag,JoinTree_1.CI_ACCT_PER,ALW_PREF_FLG,,
1.4) Main Customer Account Link,Css Access Role Flag,JoinTree_1.CI_ACCT_PER,CSS_ACCESS_ROLE_FLG,,
1.5) Main Customer Name,Person ID,JoinTree_1.CI_PER_NAME,PER_ID,,
1.5) Main Customer Name,Seq Num,JoinTree_1.CI_PER_NAME,SEQ_NUM,,
1.5) Main Customer Name,Customer Name,JoinTree_1.CI_PER_NAME,ENTITY_NAME,,
1.5) Main Customer Name,Name Type,JoinTree_1.CI_PER_NAME,NAME_TYPE_FLG,,
1.5) Main Customer Name,Version,JoinTree_1.CI_PER_NAME,VERSION,,
1.5) Main Customer Name,Primary Name,JoinTree_1.CI_PER_NAME,PRIM_NAME_SW,,
1.5) Main Customer Name,Customer Name Uppercase,JoinTree_1.CI_PER_NAME,ENTITY_NAME_UPR,,
1.6) Premise Context,Premise ID,JoinTree_1.CI_PREM,PREM_ID,,
1.6) Premise Context,Premise Type,JoinTree_1.CI_PREM,PREM_TYPE_CD,,
1.6) Premise Context,Premise CIS Division,JoinTree_1.CI_PREM,CIS_DIVISION,,
1.6) Premise Context,Ll ID,JoinTree_1.CI_PREM,LL_ID,,
1.6) Premise Context,Key Switch,JoinTree_1.CI_PREM,KEY_SW,,
1.6) Premise Context,Key ID,JoinTree_1.CI_PREM,KEY_ID,,
1.6) Premise Context,Ok To Enter Switch,JoinTree_1.CI_PREM,OK_TO_ENTER_SW,,
1.6) Premise Context,Mr Instr Code,JoinTree_1.CI_PREM,MR_INSTR_CD,,
1.6) Premise Context,Mr Instr Details,JoinTree_1.CI_PREM,MR_INSTR_DETAILS,,
1.6) Premise Context,Mr Warn Code,JoinTree_1.CI_PREM,MR_WARN_CD,,
1.6) Premise Context,Trend Area Code,JoinTree_1.CI_PREM,TREND_AREA_CD,,
1.6) Premise Context,Premise Address 1,JoinTree_1.CI_PREM,ADDRESS1,,
1.6) Premise Context,Premise Address 2,JoinTree_1.CI_PREM,ADDRESS2,,
1.6) Premise Context,Address3,JoinTree_1.CI_PREM,ADDRESS3,,
1.6) Premise Context,Address4,JoinTree_1.CI_PREM,ADDRESS4,,
1.6) Premise Context,Mail Addr Switch,JoinTree_1.CI_PREM,MAIL_ADDR_SW,,
1.6) Premise Context,Premise City,JoinTree_1.CI_PREM,CITY,,
1.6) Premise Context,Num1,JoinTree_1.CI_PREM,NUM1,,
1.6) Premise Context,Num2,JoinTree_1.CI_PREM,NUM2,,
1.6) Premise Context,County,JoinTree_1.CI_PREM,COUNTY,,
1.6) Premise Context,Premise Postal Code,JoinTree_1.CI_PREM,POSTAL,,
1.6) Premise Context,House Type,JoinTree_1.CI_PREM,HOUSE_TYPE,,
1.6) Premise Context,Geo Code,JoinTree_1.CI_PREM,GEO_CODE,,
1.6) Premise Context,In City Limit,JoinTree_1.CI_PREM,IN_CITY_LIMIT,,
1.6) Premise Context,Premise State,JoinTree_1.CI_PREM,STATE,,
1.6) Premise Context,Country,JoinTree_1.CI_PREM,COUNTRY,,
1.6) Premise Context,Version,JoinTree_1.CI_PREM,VERSION,,
1.6) Premise Context,Address1 Upr,JoinTree_1.CI_PREM,ADDRESS1_UPR,,
1.6) Premise Context,City Upr,JoinTree_1.CI_PREM,CITY_UPR,,
1.6) Premise Context,Time Zone Code,JoinTree_1.CI_PREM,TIME_ZONE_CD,,
1.6) Premise Context,Ls Sl Flag,JoinTree_1.CI_PREM,LS_SL_FLG,,
1.6) Premise Context,Ls Sl Descr,JoinTree_1.CI_PREM,LS_SL_DESCR,,
1.6) Premise Context,Prnt Prem ID,JoinTree_1.CI_PREM,PRNT_PREM_ID,,
1.6) Premise Context,Prem Data Area,JoinTree_1.CI_PREM,PREM_DATA_AREA,,
1.7) Service Agreement Type Context,CIS Division,JoinTree_1.CI_SA_TYPE,CIS_DIVISION,,
1.7) Service Agreement Type Context,Service Agreement Type,JoinTree_1.CI_SA_TYPE,SA_TYPE_CD,,
1.7) Service Agreement Type Context,Bill Period Code,JoinTree_1.CI_SA_TYPE,BILL_PERIOD_CD,,
1.7) Service Agreement Type Context,Lpc Calc Alg Code,JoinTree_1.CI_SA_TYPE,LPC_CALC_ALG_CD,,
1.7) Service Agreement Type Context,Gl Division,JoinTree_1.CI_SA_TYPE,GL_DIVISION,,
1.7) Service Agreement Type Context,Allow Sp Switch,JoinTree_1.CI_SA_TYPE,ALLOW_SP_SW,,
1.7) Service Agreement Type Context,Dst ID,JoinTree_1.CI_SA_TYPE,DST_ID,,
1.7) Service Agreement Type Context,Pay Seg Type Code,JoinTree_1.CI_SA_TYPE,PAY_SEG_TYPE_CD,,
1.7) Service Agreement Type Context,Adj Type Nsf,JoinTree_1.CI_SA_TYPE,ADJ_TYPE_NSF,,
1.7) Service Agreement Type Context,Bill Seg Type Code,JoinTree_1.CI_SA_TYPE,BILL_SEG_TYPE_CD,,
1.7) Service Agreement Type Context,Revenue Class,JoinTree_1.CI_SA_TYPE,REV_CL_CD,,
1.7) Service Agreement Type Context,Debt Class,JoinTree_1.CI_SA_TYPE,DEBT_CL_CD,,
1.7) Service Agreement Type Context,Rt Req Switch,JoinTree_1.CI_SA_TYPE,RT_REQ_SW,,
1.7) Service Agreement Type Context,No Pro Ref Flag,JoinTree_1.CI_SA_TYPE,NO_PRO_REF_FLG,,
1.7) Service Agreement Type Context,Allow Est Switch,JoinTree_1.CI_SA_TYPE,ALLOW_EST_SW,,
1.7) Service Agreement Type Context,Do Not Overpay Switch,JoinTree_1.CI_SA_TYPE,DO_NOT_OVERPAY_SW,,
1.7) Service Agreement Type Context,Pay Priority Flag,JoinTree_1.CI_SA_TYPE,PAY_PRIORITY_FLG,,
1.7) Service Agreement Type Context,Billing Min Days,JoinTree_1.CI_SA_TYPE,BILLING_MIN_DAYS,,
1.7) Service Agreement Type Context,Allow Billing Switch,JoinTree_1.CI_SA_TYPE,ALLOW_BILLING_SW,,
1.7) Service Agreement Type Context,Prem Req Switch,JoinTree_1.CI_SA_TYPE,PREM_REQ_SW,,
1.7) Service Agreement Type Context,One Time Ch Switch,JoinTree_1.CI_SA_TYPE,ONE_TIME_CH_SW,,
1.7) Service Agreement Type Context,Start Opt Req Switch,JoinTree_1.CI_SA_TYPE,START_OPT_REQ_SW,,
1.7) Service Agreement Type Context,Late Pay Charge Switch,JoinTree_1.CI_SA_TYPE,LATE_PAY_CHARGE_SW,,
1.7) Service Agreement Type Context,Disp Alert Switch,JoinTree_1.CI_SA_TYPE,DISP_ALERT_SW,,
1.7) Service Agreement Type Context,Bill Prt Prio Flag,JoinTree_1.CI_SA_TYPE,BILL_PRT_PRIO_FLG,,
1.7) Service Agreement Type Context,Use Calendar Flag,JoinTree_1.CI_SA_TYPE,USE_CALENDAR_FLG,,
1.7) Service Agreement Type Context,Anniv Freq Code,JoinTree_1.CI_SA_TYPE,ANNIV_FREQ_CD,,
1.7) Service Agreement Type Context,Special Role Flag,JoinTree_1.CI_SA_TYPE,SPECIAL_ROLE_FLG,,
1.7) Service Agreement Type Context,Version,JoinTree_1.CI_SA_TYPE,VERSION,,
1.7) Service Agreement Type Context,Adj Type Spec Role,JoinTree_1.CI_SA_TYPE,ADJ_TYPE_SPEC_ROLE,,
1.7) Service Agreement Type Context,Adj Type Pa0,JoinTree_1.CI_SA_TYPE,ADJ_TYPE_PA0,,
1.7) Service Agreement Type Context,Ciac Rfnd Batch Code,JoinTree_1.CI_SA_TYPE,CIAC_RFND_BATCH_CD,,
1.7) Service Agreement Type Context,Adj Type Synch,JoinTree_1.CI_SA_TYPE,ADJ_TYPE_SYNCH,,
1.7) Service Agreement Type Context,Req Amt Bill Flag,JoinTree_1.CI_SA_TYPE,REQ_AMT_BILL_FLG,,
1.7) Service Agreement Type Context,Allow Rcr Chg Flag,JoinTree_1.CI_SA_TYPE,ALLOW_RCR_CHG_FLG,,
1.7) Service Agreement Type Context,Rcr Chg Freq Code,JoinTree_1.CI_SA_TYPE,RCR_CHG_FREQ_CD,,
1.7) Service Agreement Type Context,Dflt High Bill Amt,JoinTree_1.CI_SA_TYPE,DFLT_HIGH_BILL_AMT,,
1.7) Service Agreement Type Context,Sub SA Switch,JoinTree_1.CI_SA_TYPE,SUB_SA_SW,,
1.7) Service Agreement Type Context,Dep Cl Code,JoinTree_1.CI_SA_TYPE,DEP_CL_CD,,
1.7) Service Agreement Type Context,Elig Budget Switch,JoinTree_1.CI_SA_TYPE,ELIG_BUDGET_SW,,
1.7) Service Agreement Type Context,Wo Debt Cl Code,JoinTree_1.CI_SA_TYPE,WO_DEBT_CL_CD,,
1.7) Service Agreement Type Context,Ciac Switch,JoinTree_1.CI_SA_TYPE,CIAC_SW,,
1.7) Service Agreement Type Context,Del Pay Prio Flag,JoinTree_1.CI_SA_TYPE,DEL_PAY_PRIO_FLG,,
1.7) Service Agreement Type Context,Bi Proc Seq,JoinTree_1.CI_SA_TYPE,BI_PROC_SEQ,,
1.7) Service Agreement Type Context,Loan Dist ID,JoinTree_1.CI_SA_TYPE,LOAN_DIST_ID,,
1.7) Service Agreement Type Context,Ovrd Int Flag,JoinTree_1.CI_SA_TYPE,OVRD_INT_FLG,,
1.7) Service Agreement Type Context,Int Bill Factor Code,JoinTree_1.CI_SA_TYPE,INT_BF_CD,,
1.7) Service Agreement Type Context,Init St Date Opt Flag,JoinTree_1.CI_SA_TYPE,INIT_ST_DT_OPT_FLG,,
1.7) Service Agreement Type Context,Sa Renewal Flag,JoinTree_1.CI_SA_TYPE,SA_RENEWAL_FLG,,
