section,domain_name,Write_Offs___Domain
section,workstream,Debt Management

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_BI_WOPROC_VW,C1_BI_WOPROC_VW
CI_PER_NAME,CI_PER_NAME
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_WO_CNTL_L,CI_WO_CNTL_L
CI_WO_PROC_TMPL_L,CI_WO_PROC_TMPL_L
CI_WO_EVT_TYP_L,CI_WO_EVT_TYP_L
CI_WO_EVT_TYP_L_1,CI_WO_EVT_TYP_L
JoinTree_1,C1_BI_WOPROC_VW

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
Process Configuration,Next Event Trigger Date,JoinTree_1.C1_BI_WOPROC_VW,NEXT_WO_EVT_TRIGGER_DT,,
Debt And Recovery,Initial Outstanding Amount,JoinTree_1.C1_BI_WOPROC_VW,ARS_AT_START,,
Debt And Recovery,End Outstanding Amount,JoinTree_1.C1_BI_WOPROC_VW,ARS_AT_END,,
Debt And Recovery,Outstanding Difference Amount,JoinTree_1.C1_BI_WOPROC_VW,ARS_DIFF,,
Debt And Recovery,Recovery Amount Est (Row),JoinTree_1,RECOVERY_AMT_EST_ROW,,
Debt And Recovery,Payment Amount In Process Window (Row),JoinTree_1,PAY_SEG_AMT_IN_WINDOW_ROW,,
Debt And Recovery,Estimated Recovery Rate (Row),JoinTree_1,RECOVERY_RATE_EST_ROW,,
Process Counters,Active Process Count (Row),JoinTree_1.C1_BI_WOPROC_VW,ACTIVE_WO_PROC_CNT,,
Process Counters,Inactive Process Count (Row),JoinTree_1.C1_BI_WOPROC_VW,INACTIVE_WO_PROC_CNT,,
Process Counters,Completed Process Count (Row),JoinTree_1.C1_BI_WOPROC_VW,COMPL_WO_PROC_CNT,,
Process Counters,Cancelled by System Count (Row),JoinTree_1.C1_BI_WOPROC_VW,CANCL_SYS_WO_PROC_CNT,,
Process Counters,Cancelled by User Count (Row),JoinTree_1.C1_BI_WOPROC_VW,CANCL_USER_WO_PROC_CNT,,
Process Counters,Effective Process Count (Row),JoinTree_1.C1_BI_WOPROC_VW,EFF_WO_PROC_CNT,,
Process Counters,Ineffective Process Count (Row),JoinTree_1.C1_BI_WOPROC_VW,INEFF_WO_PROC_CNT,,
Process Counters,Total SA Count (Row),JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_TOT_SA_CNT,,
Process Counters,Active SA Count (Row),JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_ACT_SA_CNT,,
Process Counters,Inactive SA Count (Row),JoinTree_1.C1_BI_WOPROC_VW,WO_PROC_INACT_SA_CNT,,
Payment Aggregates,Payment Segment Count (Row),JoinTree_1.WO_PAY_AGG,PAY_SEGMENT_COUNT,,
Payment Aggregates,Payment Event Count (Row),JoinTree_1.WO_PAY_AGG,PAYMENT_EVENT_COUNT,,
Payment Aggregates,Payment Segment Amount Total (Row),JoinTree_1.WO_PAY_AGG,PAY_SEG_AMT_TOTAL,,
Payment Aggregates,First Payment Date,JoinTree_1.WO_PAY_AGG,FIRST_PAY_DT,,
Payment Aggregates,Last Payment Date,JoinTree_1.WO_PAY_AGG,LAST_PAY_DT,,
Measures,Write Off Process Count,JoinTree_1.C1_BI_WOPROC_VW,UNCOLL_PROC_ID,Measure,CountDistinct
Measures,Account Count,JoinTree_1.C1_BI_WOPROC_VW,ACCT_ID,Measure,CountDistinct
