section,domain_name,Measurement_Snapshot___Domain
section,workstream,Meter Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_MSRMT_RPT_CURR,D1_MSRMT_RPT_CURR

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
Service Point,Service Point Source Status,D1_MSRMT_RPT_CURR,SP_SRC_STAT_DESC,,
Service Point,Disconnect Location Code,D1_MSRMT_RPT_CURR,DISCONN_LOC_FLG,,
Service Point,Disconnect Location,D1_MSRMT_RPT_CURR,DISCONN_LOC_DESC,,
Service Point,Division Code,D1_MSRMT_RPT_CURR,DIVISION_CD,,
Service Point,Market Code,D1_MSRMT_RPT_CURR,MKT_CD,,
Service Point,Life Support Special Load Code,D1_MSRMT_RPT_CURR,D1_LS_SL_FLG,,
Service Point,Life Support Special Load,D1_MSRMT_RPT_CURR,D1_LS_SL_DESCR,,
Service Point,Measurement Cycle Code,D1_MSRMT_RPT_CURR,MSRMT_CYC_CD,,
Service Point,Measurement Cycle,D1_MSRMT_RPT_CURR,MSRMT_CYC_DESC,,
Service Point,Route Code,D1_MSRMT_RPT_CURR,MSRMT_CYC_RTE_CD,,
Service Point,Route,D1_MSRMT_RPT_CURR,MSRMT_CYC_RTE_DESC,,
Service Point,Route Sequence,D1_MSRMT_RPT_CURR,MSRMT_CYC_RTE_SEQ,,
Service Point,Service Point Time Zone Code,D1_MSRMT_RPT_CURR,SP_TIME_ZONE_CD,,
Service Point,Service Point Time Zone,D1_MSRMT_RPT_CURR,SP_TIME_ZONE_DESC,,
Service Point,Service Point Access Group Code,D1_MSRMT_RPT_CURR,SP_ACCESS_GRP_CD,,
Service Point,Service Point Access Group,D1_MSRMT_RPT_CURR,SP_ACCESS_GRP_DESC,,
Service Point,Country,D1_MSRMT_RPT_CURR,COUNTRY,,
Service Point,Postal Code,D1_MSRMT_RPT_CURR,POSTAL,,
Service Point,Address 1,D1_MSRMT_RPT_CURR,ADDRESS1,,
Service Point,Address 2,D1_MSRMT_RPT_CURR,ADDRESS2,,
Service Point,Address 3,D1_MSRMT_RPT_CURR,ADDRESS3,,
Service Point,Address 4,D1_MSRMT_RPT_CURR,ADDRESS4,,
Service Point,City,D1_MSRMT_RPT_CURR,CITY,,
Service Point,County,D1_MSRMT_RPT_CURR,COUNTY,,
Service Point,State,D1_MSRMT_RPT_CURR,STATE,,
Service Point,Geo Code,D1_MSRMT_RPT_CURR,GEO_CODE,,
Service Point,House Type,D1_MSRMT_RPT_CURR,HOUSE_TYPE,,
Service Point,In City Limit,D1_MSRMT_RPT_CURR,IN_CITY_LIMIT,,
Service Point,Address Number 1,D1_MSRMT_RPT_CURR,NUM1,,
Service Point,Address Number 2,D1_MSRMT_RPT_CURR,NUM2,,
Service Point,Latitude,D1_MSRMT_RPT_CURR,D1_GEO_LAT,,
Service Point,Longitude,D1_MSRMT_RPT_CURR,D1_GEO_LONG,,
Service Point,Service Point Created Date Time,D1_MSRMT_RPT_CURR,SP_CRE_DTTM,,
Service Point,Service Point Status Updated Date Time,D1_MSRMT_RPT_CURR,SP_STATUS_UPD_DTTM,,
