section,domain_name,Financial_Transaction___Domain
section,workstream,Finance

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_FT,CI_FT
CI_SA,CI_SA
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_SA_TYPE_L,CI_SA_TYPE_L
CI_PREM,CI_PREM
CI_BSEG,CI_BSEG
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_GL_DIVISION_L,CI_GL_DIVISION_L
SC_USER,SC_USER
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_BILL_CYC_L_1,CI_BILL_CYC_L
CI_BILL_CAN_RSN_L,CI_BILL_CAN_RSN_L
CI_PAY_SEG,CI_PAY_SEG
CI_ADJ,CI_ADJ
CI_PREM_TYPE_L,CI_PREM_TYPE_L
CI_MR_INSTR_L,CI_MR_INSTR_L
CI_MR_WARN_L,CI_MR_WARN_L
CI_TREND_AREA_L,CI_TREND_AREA_L
CI_STATE_L,CI_STATE_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
CI_ACCT,CI_ACCT
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_ADJ_TYPE_L,CI_ADJ_TYPE_L
CI_ADJ_CAN_RSN_L,CI_ADJ_CAN_RSN_L
CI_BAL_CTL_GRP,CI_BAL_CTL_GRP
JoinTree_1,CI_FT

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,31,leftOuter,CI_BAL_CTL_GRP,CI_LOOKUP_VAL_L_5,CI_BAL_CTL_GRP.BALANCING_STAT_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'BALANCING_STAT_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) Financial Transaction,Accounting Date,JoinTree_1.CI_FT,ACCOUNTING_DT,,
1.) Financial Transaction,Arrears Date,JoinTree_1.CI_FT,ARS_DT,,
1.) Financial Transaction,Balance Control Group Id,JoinTree_1.CI_FT,BAL_CTL_GRP_ID,Dimension,CountAll
1.) Financial Transaction,Bill ID                       ,JoinTree_1.CI_FT,BILL_ID,,
1.) Financial Transaction,CIS Division,JoinTree_1.CI_FT,CIS_DIVISION,,
1.) Financial Transaction,Correction,JoinTree_1.CI_FT,CORRECTION_SW,,
1.) Financial Transaction,Create Date/Time,JoinTree_1.CI_FT,CRE_DTTM,,
1.) Financial Transaction,Current Amount (FT),JoinTree_1.CI_FT,CUR_AMT,,
1.) Financial Transaction,Currency Code,JoinTree_1.CI_FT,CURRENCY_CD,,
1.) Financial Transaction,Freeze Date/Time,JoinTree_1.CI_FT,FREEZE_DTTM,,
1.) Financial Transaction,Frozen (Posted to Account),JoinTree_1.CI_FT,FREEZE_SW,,
1.) Financial Transaction,Freeze User Id,JoinTree_1.CI_FT,FREEZE_USER_ID,,
1.) Financial Transaction,Financial Transaction ID,JoinTree_1.CI_FT,FT_ID,,
1.) Financial Transaction,Financial Transaction Type,JoinTree_1.CI_FT,FT_TYPE_FLG,,
1.) Financial Transaction,GL Distribution Status,JoinTree_1.CI_FT,GL_DISTRIB_STATUS,,
1.) Financial Transaction,GL Division,JoinTree_1.CI_FT,GL_DIVISION,,
1.) Financial Transaction,Match Event ID,JoinTree_1.CI_FT,MATCH_EVT_ID,,
1.) Financial Transaction,New Charge,JoinTree_1.CI_FT,NEW_DEBIT_SW,,
1.) Financial Transaction,Not In Arrears,JoinTree_1.CI_FT,NOT_IN_ARS_SW,,
1.) Financial Transaction,Parent,JoinTree_1.CI_FT,PARENT_ID,,
1.) Financial Transaction,Redundant,JoinTree_1.CI_FT,REDUNDANT_SW,,
1.) Financial Transaction,Service Agreement,JoinTree_1.CI_FT,SA_ID,,
