section,domain_name,Bill_Segment___Domain
section,workstream,Billing and Rates

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_BILL,CI_BILL
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_BILL_CYC_L_1,CI_BILL_CYC_L
CI_BILL_CYC_L_2,CI_BILL_CYC_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
SC_USER,SC_USER
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_BSEG,CI_BSEG
CI_BSEG_CALC,CI_BSEG_CALC
CI_BSEG_READ,CI_BSEG_READ
CI_BSEG_SQ,CI_BSEG_SQ
CI_BILL_CAN_RSN_L,CI_BILL_CAN_RSN_L
CI_RS_L,CI_RS_L
CI_UOM_L,CI_UOM_L
CI_UOM_L_1,CI_UOM_L
CI_UOM_L_2,CI_UOM_L
CI_TOU_L,CI_TOU_L
CI_TOU_L_1,CI_TOU_L
CI_TOU_L_2,CI_TOU_L
CI_SQI_L,CI_SQI_L
CI_SQI_L_1,CI_SQI_L
CI_SQI_L_2,CI_SQI_L
JoinTree_1,CI_BILL

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,28,leftOuter,CI_BSEG_READ,CI_SQI_L_1,CI_BSEG_READ.FINAL_SQI_CD == CI_SQI_L_1.SQI_CD and CI_SQI_L_1.LANGUAGE_CD == 'ENG'
JoinTree_1,29,leftOuter,CI_BSEG_SQ,CI_UOM_L_2,CI_BSEG_SQ.UOM_CD == CI_UOM_L_2.UOM_CD and CI_UOM_L_2.LANGUAGE_CD == 'ENG'
JoinTree_1,30,leftOuter,CI_BSEG_SQ,CI_TOU_L_2,CI_BSEG_SQ.TOU_CD == CI_TOU_L_2.TOU_CD and CI_TOU_L_2.LANGUAGE_CD == 'ENG'
JoinTree_1,31,leftOuter,CI_BSEG_SQ,CI_SQI_L_2,CI_BSEG_SQ.SQI_CD == CI_SQI_L_2.SQI_CD and CI_SQI_L_2.LANGUAGE_CD == 'ENG'

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) Bill,Account ID,JoinTree_1.CI_BILL,ACCT_ID,,
1.) Bill,Allow Reopen,JoinTree_1.CI_BILL,ALLOW_REOPEN_SW,,
1.) Bill,Seq Bill Number,JoinTree_1.CI_BILL,ALT_BILL_ID,,CountAll
1.) Bill,Auto Pay Amount,JoinTree_1.CI_BILL,APAY_AMT,,
1.) Bill,Auto Pay Creation Date,JoinTree_1.CI_BILL,APAY_CRE_DT,,
1.) Bill,Auto Pay Stop Amount,JoinTree_1.CI_BILL,APAY_STOP_AMT,,
1.) Bill,Auto Pay Stop Creation Date,JoinTree_1.CI_BILL,APAY_STOP_CRE_DT,,
1.) Bill,Auto Pay Stop Date/Time,JoinTree_1.CI_BILL,APAY_STOP_DTTM,,
