section,domain_name,VEE_Exception___Domain
section,workstream,Common

PHYSICAL_TABLES
domain_table_alias,physical_table
D1_VEE_EXCP,D1_VEE_EXCP
CI_TD_DRLKEY,CI_TD_DRLKEY
CI_TD_DRLKEY_TY,CI_TD_DRLKEY_TY
CI_TD_ENTRY,CI_TD_ENTRY
D1_INIT_MSRMT_DATA,D1_INIT_MSRMT_DATA
D1_MEASR_COMP,D1_MEASR_COMP
D1_DVC_CFG,D1_DVC_CFG
D1_INSTALL_EVT,D1_INSTALL_EVT
D1_SP,D1_SP
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_L_1,F1_BUS_OBJ_STATUS_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_5,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_6,CI_LOOKUP_VAL_L
D1_EXCP_TYPE_L,D1_EXCP_TYPE_L
D1_VEE_GRP_L,D1_VEE_GRP_L
D1_VEE_RULE_L,D1_VEE_RULE_L
D1_DIVISION_L,D1_DIVISION_L
D1_MKT_L,D1_MKT_L
D1_MSRMT_CYC_L,D1_MSRMT_CYC_L
D1_MSRMT_CYC_RTE_L,D1_MSRMT_CYC_RTE_L
CI_TIME_ZONE_L,CI_TIME_ZONE_L
SC_USER,SC_USER
SC_USER_1,SC_USER
SC_USER_2,SC_USER
SC_USER_3,SC_USER
SC_USER_4,SC_USER
CI_ROLE_L,CI_ROLE_L
CI_TD_TYPE_L,CI_TD_TYPE_L
CI_SP_TYPE_L,CI_SP_TYPE_L
D1_SP_TYPE_L,D1_SP_TYPE_L
JoinTree_1,D1_VEE_EXCP

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
JoinTree_1,31,inner,CI_TD_ENTRY,CI_TD_TYPE_L,CI_TD_ENTRY.TD_TYPE_CD == CI_TD_TYPE_L.TD_TYPE_CD and CI_TD_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,32,inner,D1_SP,D1_SP_TYPE_L,D1_SP.D1_SP_TYPE_CD == D1_SP_TYPE_L.D1_SP_TYPE_CD and D1_SP_TYPE_L.LANGUAGE_CD == 'ENG'
JoinTree_1,33,inner,CI_TD_ENTRY,CI_LOOKUP_VAL_L_6,CI_TD_ENTRY.ENTRY_STATUS_FLG == CI_LOOKUP_VAL_L_6.FIELD_VALUE and CI_LOOKUP_VAL_L_6.FIELD_NAME == 'ENTRY_STATUS_FLG' and CI_LOOKUP_VAL_L_6.LANGUAGE_CD == 'ENG'

EXPOSED_FIELDS
item_group_label,field_label,source_table,source_column,dimension_or_measure,default_aggregation
1.) VEE Exception,Status (VEE Exception),JoinTree_1.D1_VEE_EXCP,BO_STATUS_CD,,
1.) VEE Exception,Status Reason,JoinTree_1.D1_VEE_EXCP,BO_STATUS_REASON_CD,,
1.) VEE Exception,Business Object (VEE Exception),JoinTree_1.D1_VEE_EXCP,BUS_OBJ_CD,,
1.) VEE Exception,Create Date/Time (VEE Exception),JoinTree_1.D1_VEE_EXCP,CRE_DTTM,,
1.) VEE Exception,Exception Severity,JoinTree_1.D1_VEE_EXCP,EXCP_SEVERITY_FLG,,
1.) VEE Exception,Exception Type,JoinTree_1.D1_VEE_EXCP,EXCP_TYPE_CD,,
1.) VEE Exception,Initial Measurement Data ID,JoinTree_1.D1_VEE_EXCP,INIT_MSRMT_DATA_ID,,
1.) VEE Exception,Exception Status,JoinTree_1.D1_VEE_EXCP,OPEN_CLOSE_FLG,,
1.) VEE Exception,Status Date/Time (VEE Exception),JoinTree_1.D1_VEE_EXCP,STATUS_UPD_DTTM,,
1.) VEE Exception,VEE Exception ID,JoinTree_1.D1_VEE_EXCP,VEE_EXCP_ID,,
1.) VEE Exception,VEE Group,JoinTree_1.D1_VEE_EXCP,VEE_GRP_CD,,
