section,domain_name,Crew___Domain
section,workstream,Field Operations

PHYSICAL_TABLES
domain_table_alias,physical_table
C1_REPRESENTATIVE,C1_REPRESENTATIVE
D1_ACTIVITY_CHAR,D1_ACTIVITY_CHAR
D1_ACTIVITY,D1_ACTIVITY
CMS_D1_ACTIVITY_CHAR_VW,CMS_D1_ACTIVITY_CHAR_VW
C1_REPRESENTATIVE_L,C1_REPRESENTATIVE_L
F1_BUS_OBJ_L,F1_BUS_OBJ_L
F1_BUS_OBJ_L_1,F1_BUS_OBJ_L
F1_BUS_OBJ_STATUS_L,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_L_1,F1_BUS_OBJ_STATUS_L
F1_BUS_OBJ_STATUS_RSN_L,F1_BUS_OBJ_STATUS_RSN_L
F1_BUS_OBJ_STATUS_RSN_L_1,F1_BUS_OBJ_STATUS_RSN_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
SC_USER,SC_USER
SC_USER_1,SC_USER
CI_NT_XID_L,CI_NT_XID_L
D1_ACTIVITY_TYPE_L,D1_ACTIVITY_TYPE_L
F1_EXT_LOOKUP_VAL_L,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_1,F1_EXT_LOOKUP_VAL_L
F1_EXT_LOOKUP_VAL_L_2,F1_EXT_LOOKUP_VAL_L
D1_ACTIVITY_TYPE,D1_ACTIVITY_TYPE
CMS_D1_ACTIVITY_D1FA_BODA_VW,CMS_D1_ACTIVITY_D1FA_BODA_VW
CMS_C1_REPRESENTATIVE_BODA_VW,CMS_C1_REPRESENTATIVE_BODA_VW
JoinTree_1,C1_REPRESENTATIVE

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.) Activity,Create Date/Time (Activity),JoinTree_1.D1_ACTIVITY,CRE_DTTM,,
1.) Activity,Activity ID,JoinTree_1.D1_ACTIVITY,D1_ACTIVITY_ID,,
1.) Activity,Effective Date/Time,JoinTree_1.D1_ACTIVITY,EFF_DTTM,,
1.) Activity,End Date/Time,JoinTree_1.D1_ACTIVITY,END_DTTM,,
1.) Activity,Field Task Type,JoinTree_1.D1_ACTIVITY,FIELD_TASK_TYPE,,
1.) Activity,Reschedule Reason,JoinTree_1.D1_ACTIVITY,RESCHEDULE_REASON,,
1.) Activity,Retention Period,JoinTree_1.D1_ACTIVITY,RETENTION_PERIOD,,
1.) Activity,Start Date/Time,JoinTree_1.D1_ACTIVITY,START_DTTM,,
1.) Activity,Status Date/Time (Representative/Crew),JoinTree_1.D1_ACTIVITY,STATUS_UPD_DTTM,,
1.) Activity Details,Appointment Comments,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_COMMENTS,,
1.) Activity Details,Appointment Necessary,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_FLG,,
1.) Activity Details,Appointment Taken By,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_TAKEN_BY,,
1.) Activity Details,Appointment Taken Date,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_TAKEN_DATE,,
1.) Activity Details,Appointment End Date Time,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_WINDOW_END_DTTM,,
1.) Activity Details,Appointment Window Date Time,JoinTree_1.CMS_D1_ACTIVITY_D1FA_BODA_VW,APPOINTMENT_WINDOW_START_DTTM,,
